FID	IID	Phenotype_1
HG00096	HG00096	0.6790143933284705
HG00097	HG00097	0.52787240524237
HG00099	HG00099	0.09227985093281417
HG00100	HG00100	0.36485704294101434
HG00101	HG00101	0.5407006650178595
HG00102	HG00102	0.5778173471649873
HG00103	HG00103	0.3651477919943869
HG00105	HG00105	0.3388565952825554
HG00106	HG00106	0.38095975976910995
HG00107	HG00107	0.4505764936097023
HG00108	HG00108	0.40145048497153457
HG00109	HG00109	0.28789276463484814
HG00110	HG00110	0.5142654795286549
HG00111	HG00111	0.6207562327034185
HG00112	HG00112	0.33376796602425074
HG00113	HG00113	0.25510523018223963
HG00114	HG00114	0.5114908480645668
HG00115	HG00115	0.6460492344988156
HG00116	HG00116	0.2941778684242669
HG00117	HG00117	0.48905028626315417
HG00118	HG00118	0.6405403583781054
HG00119	HG00119	0.44262544037146556
HG00120	HG00120	0.35795646561122535
HG00121	HG00121	0.37611485137333706
HG00122	HG00122	0.3687892928665338
HG00123	HG00123	0.47799990728139
HG00125	HG00125	0.33684266543674113
HG00126	HG00126	0.36088692397588756
HG00127	HG00127	0.39232836187763953
HG00128	HG00128	0.5077323425726249
HG00129	HG00129	0.3903835512101721
HG00130	HG00130	0.33302194689943837
HG00131	HG00131	0.46076129883614003
HG00132	HG00132	0.41555457412673236
HG00133	HG00133	0.39903270396014445
HG00136	HG00136	0.7275070747013164
HG00137	HG00137	0.5652734400030088
HG00138	HG00138	0.4814484765210989
HG00139	HG00139	0.5129575125720709
HG00140	HG00140	0.45049423199243505
HG00141	HG00141	0.5119843324949437
HG00142	HG00142	0.5659241604503951
HG00143	HG00143	0.6061469325931486
HG00145	HG00145	0.4317818345517068
HG00146	HG00146	0.4166163670344382
HG00148	HG00148	0.5757724383742947
HG00149	HG00149	0.4955603812675012
HG00150	HG00150	0.5094487708012015
HG00151	HG00151	0.43605885910184533
HG00154	HG00154	0.25652144647771336
HG00155	HG00155	0.5428153648685724
HG00157	HG00157	0.4582060462185106
HG00158	HG00158	0.2670622162801393
HG00159	HG00159	0.5351815061029098
HG00160	HG00160	0.5057792654109822
HG00171	HG00171	0.43156518281226786
HG00173	HG00173	0.47886250105309813
HG00174	HG00174	0.48802598863925706
HG00176	HG00176	0.3397642760714204
HG00177	HG00177	0.3974336523592506
HG00178	HG00178	0.4874919533145534
HG00179	HG00179	0.4940747826727685
HG00180	HG00180	0.5410059987882312
HG00181	HG00181	0.4756635649480099
HG00182	HG00182	0.3195920592624207
HG00183	HG00183	0.4647639437587718
HG00185	HG00185	0.2425243731866328
HG00186	HG00186	0.5404325207224084
HG00187	HG00187	0.4741639775875799
HG00188	HG00188	0.39858793264915443
HG00189	HG00189	0.6299828218917537
HG00190	HG00190	0.6433012463993079
HG00231	HG00231	0.5593323666774993
HG00232	HG00232	0.5983862654279101
HG00233	HG00233	0.4274273965666321
HG00234	HG00234	0.49627088908702244
HG00235	HG00235	0.290730969768878
HG00236	HG00236	0.3809447692770811
HG00237	HG00237	0.5325344091457591
HG00238	HG00238	0.2750920708240823
HG00239	HG00239	0.3694861718549689
HG00240	HG00240	0.6912733626036572
HG00242	HG00242	0.6757759467641399
HG00243	HG00243	0.47819800324791467
HG00244	HG00244	0.23722050739937878
HG00245	HG00245	0.2653826862219013
HG00246	HG00246	0.39768420097625123
HG00250	HG00250	0.3904814558456168
HG00251	HG00251	0.3969396431570025
HG00252	HG00252	0.4610458554170131
HG00253	HG00253	0.4838717411327189
HG00254	HG00254	0.5909531393319077
HG00255	HG00255	0.709015654517102
HG00256	HG00256	0.4794066161999384
HG00257	HG00257	0.4817569767032994
HG00258	HG00258	0.3781216589174563
HG00259	HG00259	0.5238994704705958
HG00260	HG00260	0.47430744784982704
HG00261	HG00261	0.4785877396909014
HG00262	HG00262	0.5234023162792731
HG00263	HG00263	0.5952967835615234
HG00264	HG00264	0.10321362899447888
HG00265	HG00265	0.45324168652562513
HG00266	HG00266	0.4908203610384671
HG00267	HG00267	0.30763652228837673
HG00268	HG00268	0.3644796852384364
HG00269	HG00269	0.5715412281294474
HG00271	HG00271	0.48012422014944
HG00272	HG00272	0.39235433201417697
HG00273	HG00273	0.6992226231199401
HG00274	HG00274	0.4246760137184689
HG00275	HG00275	0.3918118983856283
HG00276	HG00276	0.43407160473047984
HG00277	HG00277	0.4926976388048687
HG00278	HG00278	0.5050242071918204
HG00280	HG00280	0.44443417979974725
HG00281	HG00281	0.2380971161879502
HG00282	HG00282	0.4720123445082082
HG00284	HG00284	0.2830732532264204
HG00285	HG00285	0.35203312828667294
HG00288	HG00288	0.47699868808203555
HG00290	HG00290	0.4653600627176365
HG00304	HG00304	0.44951911615394485
HG00306	HG00306	0.21827054451496436
HG00308	HG00308	0.41045774114297184
HG00309	HG00309	0.48150324638185005
HG00310	HG00310	0.44763558987335444
HG00311	HG00311	0.33282026665886677
HG00313	HG00313	0.5720600683102505
HG00315	HG00315	0.5756138199188334
HG00318	HG00318	0.4703217580464101
HG00319	HG00319	0.4418792901346145
HG00320	HG00320	0.32303025551318476
HG00321	HG00321	0.5078939628575216
HG00323	HG00323	0.35765931633905623
HG00324	HG00324	0.18608020518175275
HG00325	HG00325	0.2331850893575641
HG00326	HG00326	0.6305684126242875
HG00327	HG00327	0.38277316725415833
HG00328	HG00328	0.32152281154778317
HG00329	HG00329	0.39709442429061226
HG00330	HG00330	0.3977211764745945
HG00331	HG00331	0.3877748121564962
HG00332	HG00332	0.4016005774040412
HG00334	HG00334	0.4935823137998355
HG00335	HG00335	0.30782213833652744
HG00336	HG00336	0.34127349754614084
HG00337	HG00337	0.53266981066317
HG00338	HG00338	0.45000605431622726
HG00339	HG00339	0.4286915017482447
HG00341	HG00341	0.4793778543139223
HG00342	HG00342	0.4833846120534517
HG00343	HG00343	0.6734650732183549
HG00344	HG00344	0.5638366934222776
