FID	IID	Phenotype_1
HG00096	HG00096	0.49947238344419415
HG00097	HG00097	0.6506558825766778
HG00099	HG00099	0.7179497662562767
HG00100	HG00100	0.5621605041772514
HG00101	HG00101	0.5001961052114762
HG00102	HG00102	0.5138267891135
HG00103	HG00103	0.6464150994497883
HG00105	HG00105	0.7697585272563124
HG00106	HG00106	0.5561006772004715
HG00107	HG00107	0.7798625496786266
HG00108	HG00108	0.4814738613559958
HG00109	HG00109	0.6978683588705876
HG00110	HG00110	0.423499094537044
HG00111	HG00111	0.6269268703664709
HG00112	HG00112	0.7008238539226083
HG00113	HG00113	0.5732456795595481
HG00114	HG00114	0.4976961357404927
HG00115	HG00115	0.5475797716033358
HG00116	HG00116	0.5695600365074545
HG00117	HG00117	0.6274615151981063
HG00118	HG00118	0.6114125448403175
HG00119	HG00119	0.9081645017472926
HG00120	HG00120	0.6875598565775383
HG00121	HG00121	0.5565012198680479
HG00122	HG00122	0.5223426462190923
HG00123	HG00123	0.7257331299259178
HG00125	HG00125	0.4230418191554793
HG00126	HG00126	0.5466186437331406
HG00127	HG00127	0.5546511351990031
HG00128	HG00128	0.5805467055943474
HG00129	HG00129	0.5713367280358242
HG00130	HG00130	0.649772969691009
HG00131	HG00131	0.47064398591546125
HG00132	HG00132	0.7543302409300174
HG00133	HG00133	0.441369655406842
HG00136	HG00136	0.6480921519428916
HG00137	HG00137	0.5877104070512043
HG00138	HG00138	0.6648387099978414
HG00139	HG00139	0.504603550039715
HG00140	HG00140	0.6556412824358573
HG00141	HG00141	0.7566898559220746
HG00142	HG00142	0.5410788816124503
HG00143	HG00143	0.6050790689267344
HG00145	HG00145	0.5558806403042263
HG00146	HG00146	0.5791274617871015
HG00148	HG00148	0.5732717596854101
HG00149	HG00149	0.6782592304027452
HG00150	HG00150	0.5762068433402275
HG00151	HG00151	0.6073480307402545
HG00154	HG00154	0.557485930357356
HG00155	HG00155	0.686020403813379
HG00157	HG00157	0.5099304279236501
HG00158	HG00158	0.6144084731342677
HG00159	HG00159	0.6491505841923513
HG00160	HG00160	0.6502964274471854
HG00171	HG00171	0.6296112257763262
HG00173	HG00173	0.5803214683342041
HG00174	HG00174	0.654304812252082
HG00176	HG00176	0.6361833166308112
HG00177	HG00177	0.8377718095149002
HG00178	HG00178	0.4861745092410179
HG00179	HG00179	0.8053820647597804
HG00180	HG00180	0.67516374430525
HG00181	HG00181	0.5379131113032712
HG00182	HG00182	0.44884354738628623
HG00183	HG00183	0.709352427596236
HG00185	HG00185	0.32183138370230874
HG00186	HG00186	0.41325206458478203
HG00187	HG00187	0.46945560829796223
HG00188	HG00188	0.30176224630798365
HG00189	HG00189	0.623477988188362
HG00190	HG00190	0.6419075622628897
HG00231	HG00231	0.4762994723341509
HG00232	HG00232	0.46798687124962807
HG00233	HG00233	0.6939414797794008
HG00234	HG00234	0.6586250073855859
HG00235	HG00235	0.48352014818747063
HG00236	HG00236	0.5411264747474148
HG00237	HG00237	0.5123325750147424
HG00238	HG00238	0.6939207477761165
HG00239	HG00239	0.6056973458409813
HG00240	HG00240	0.5887870614773809
HG00242	HG00242	0.6734948179917771
HG00243	HG00243	0.49844753458525554
HG00244	HG00244	0.6045962625013408
HG00245	HG00245	0.39114581771816515
HG00246	HG00246	0.5735886546884229
HG00250	HG00250	0.6302557457418684
