FID	IID	Phenotype_1
HG00096	HG00096	0.2573153976990118
HG00097	HG00097	0.21649429883474694
HG00099	HG00099	0.4413612897182351
HG00100	HG00100	0.1710769100405103
HG00101	HG00101	0.3348623801023566
HG00102	HG00102	0.2742515151281925
HG00103	HG00103	0.4477668199800513
HG00105	HG00105	0.31594723878756537
HG00106	HG00106	0.2936127090279196
HG00107	HG00107	0.16870303627626326
HG00108	HG00108	0.1784704515021747
HG00109	HG00109	0.32415441131082445
HG00110	HG00110	0.25562172530552474
HG00111	HG00111	0.22748845898762934
HG00112	HG00112	0.12418971974260594
HG00113	HG00113	0.4225065064952125
HG00114	HG00114	0.19627978195935133
HG00115	HG00115	0.16349410844522408
HG00116	HG00116	0.26973741985311045
HG00117	HG00117	0.2953261501990643
HG00118	HG00118	0.28453231434285375
HG00119	HG00119	0.25838129602644544
HG00120	HG00120	0.3435180897745838
HG00121	HG00121	0.42638246828947196
HG00122	HG00122	0.30259102189883963
HG00123	HG00123	0.2398550616712705
HG00125	HG00125	0.33499385495705764
HG00126	HG00126	0.21579506010213798
HG00127	HG00127	0.30239726341550516
HG00128	HG00128	0.43516652943000744
HG00129	HG00129	0.27152756578248965
HG00130	HG00130	0.2331247877690733
HG00131	HG00131	0.16509525474216916
HG00132	HG00132	0.3779024078061201
HG00133	HG00133	0.12624169313092506
HG00136	HG00136	0.08980848002105396
HG00137	HG00137	0.25898308702778716
HG00138	HG00138	0.17719657248135512
HG00139	HG00139	0.19488583849940322
HG00140	HG00140	0.21643462035018737
HG00141	HG00141	0.26612376207964755
HG00142	HG00142	0.22348390677431126
HG00143	HG00143	0.33538808419400457
HG00145	HG00145	0.12371707190082935
HG00146	HG00146	0.1236160176727101
HG00148	HG00148	0.3824462157816078
HG00149	HG00149	0.29124915824713876
HG00150	HG00150	0.3185903976587785
HG00151	HG00151	0.17198810485632957
HG00154	HG00154	0.3307005721252861
HG00155	HG00155	0.30777504613483375
HG00157	HG00157	0.09203456878814874
HG00158	HG00158	0.2359165587774934
HG00159	HG00159	0.34697292350479597
HG00160	HG00160	0.3696283383395908
HG00171	HG00171	0.4053609084401595
HG00173	HG00173	0.21760128735885914
HG00174	HG00174	0.3436224301062695
HG00176	HG00176	0.25737488576842765
HG00177	HG00177	0.42215382026211373
HG00178	HG00178	0.2535934746750198
HG00179	HG00179	0.21864284530610012
HG00180	HG00180	0.47264330609553606
HG00181	HG00181	0.10904860939935954
HG00182	HG00182	0.22234795066317398
HG00183	HG00183	0.3707966698518081
HG00185	HG00185	0.37889449613482457
HG00186	HG00186	0.22846942119769031
HG00187	HG00187	0.35740692581127925
HG00188	HG00188	0.14837622089496677
HG00189	HG00189	0.31895664573158267
HG00190	HG00190	0.37690269967453616
HG00231	HG00231	0.4725803982892899
HG00232	HG00232	0.30181829673730054
HG00233	HG00233	0.2529645625137027
HG00234	HG00234	0.35144963650878047
HG00235	HG00235	0.4210354996614204
HG00236	HG00236	0.22719537748180305
HG00237	HG00237	0.17787852395492937
HG00238	HG00238	0.40405029583947677
HG00239	HG00239	0.22645777460643104
HG00240	HG00240	0.20337255578200084
HG00242	HG00242	0.32420447392108775
HG00243	HG00243	0.43586045302526677
HG00244	HG00244	0.20169414594065252
HG00245	HG00245	0.25944121439449536
HG00246	HG00246	0.11636307566472799
HG00250	HG00250	0.46085724631908603
HG00251	HG00251	0.29211408105647657
HG00252	HG00252	0.36539430156333413
HG00253	HG00253	0.2038230350357111
HG00254	HG00254	0.3690049982824961
HG00255	HG00255	0.2571406293001595
HG00256	HG00256	0.42457592051128545
HG00257	HG00257	0.07716688465800137
HG00258	HG00258	0.4254198343988119
HG00259	HG00259	0.1903756139536614
HG00260	HG00260	0.33660083095466165
HG00261	HG00261	0.34708590212029505
HG00262	HG00262	0.3153859050542456
HG00263	HG00263	0.09836381262920256
HG00264	HG00264	0.3652123607629002
HG00265	HG00265	0.1053708285398105
HG00266	HG00266	0.22293235725081686
HG00267	HG00267	0.17424043973173736
HG00268	HG00268	0.2402685515479721
HG00269	HG00269	0.43611245419452116
HG00271	HG00271	0.35348714903368195
HG00272	HG00272	0.16953446141915904
HG00273	HG00273	0.29705873111972153
HG00274	HG00274	0.30058312176685015
HG00275	HG00275	0.2887529447564093
HG00276	HG00276	0.4309293683852824
HG00277	HG00277	0.2897310127629705
HG00278	HG00278	0.36525476205937213
HG00280	HG00280	0.2740332543505959
HG00281	HG00281	0.16099528092668927
HG00282	HG00282	0.3091918368831101
HG00284	HG00284	0.2427347811499083
HG00285	HG00285	0.5118105007913707
HG00288	HG00288	0.376097997839818
HG00290	HG00290	0.40685154447849253
HG00304	HG00304	0.294342730399136
HG00306	HG00306	0.1819568556917922
HG00308	HG00308	0.30615194093289605
HG00309	HG00309	0.19631039309305667
HG00310	HG00310	0.3461425197052497
HG00311	HG00311	0.15250453560277985
HG00313	HG00313	0.3630113272173924
HG00315	HG00315	0.23625304906741368
HG00318	HG00318	0.18771728698295292
HG00319	HG00319	0.27714110070618836
HG00320	HG00320	0.2508652499400011
HG00321	HG00321	0.20057238935426763
HG00323	HG00323	0.21776840139030748
HG00324	HG00324	0.43310919194496456
HG00325	HG00325	0.37269256480417107
HG00326	HG00326	0.2801342103763007
HG00327	HG00327	0.27677987109843794
HG00328	HG00328	0.21132413238317552
HG00329	HG00329	0.18737982576505333
HG00330	HG00330	0.25679730382212995
HG00331	HG00331	0.49209862239366214
HG00332	HG00332	0.1961142536384916
HG00334	HG00334	0.4081362063003519
HG00335	HG00335	0.12766901478862105
HG00336	HG00336	0.380895332578102
HG00337	HG00337	0.38511330655739434
HG00338	HG00338	0.18882191910370505
HG00339	HG00339	0.03362724209651493
HG00341	HG00341	0.24433826336978354
HG00342	HG00342	0.3079465200191893
HG00343	HG00343	0.2963022630114722
HG00344	HG00344	0.33211657150844043
HG00345	HG00345	0.36932714998964505
HG00346	HG00346	0.5338202399638605
HG00349	HG00349	0.39200816679734185
HG00350	HG00350	0.24976487371891773
HG00351	HG00351	0.36476602582014817
HG00353	HG00353	0.23107557426072364
HG00355	HG00355	0.3783945759560762
HG00356	HG00356	0.24172766033841825
HG00357	HG00357	0.0936539130580204
HG00358	HG00358	0.21664860964847762
HG00360	HG00360	0.27883851180188324
HG00361	HG00361	0.19859510451747908
HG00362	HG00362	0.3892592662557217
HG00364	HG00364	0.3246913114158364
HG00365	HG00365	0.3899941069968363
HG00366	HG00366	0.3956754389678501
HG00367	HG00367	0.19425680043647303
HG00368	HG00368	0.27497089987727624
HG00369	HG00369	0.44755879322404807
HG00371	HG00371	0.15344664123898874
HG00372	HG00372	0.34165341762894896
HG00373	HG00373	0.3606770126343323
HG00375	HG00375	0.16236936268683136
HG00376	HG00376	0.2756225722609781
HG00378	HG00378	0.1746093469730499
HG00379	HG00379	0.35880521268665533
HG00380	HG00380	0.16126148972653037
HG00381	HG00381	0.18510530878234768
HG00382	HG00382	0.20540319002311247
HG00383	HG00383	0.2941443513772069
HG00384	HG00384	0.23867007306984114
HG00403	HG00403	0.3469957748672138
HG00404	HG00404	0.33992535992421563
HG00406	HG00406	0.5406211793731089
HG00407	HG00407	0.11799883939046017
HG00409	HG00409	0.2910148958761701
HG00410	HG00410	0.2163782958150621
HG00419	HG00419	0.18637427508735624
HG00421	HG00421	0.6715576630827066
HG00422	HG00422	0.19244018759218112
HG00428	HG00428	0.27593992344702667
HG00436	HG00436	0.3589872233638473
HG00437	HG00437	0.39869160829348
HG00442	HG00442	0.35946948279951824
HG00443	HG00443	0.5824322877562804
HG00445	HG00445	0.45142751862269376
HG00446	HG00446	0.20705568904889862
HG00448	HG00448	0.18502406448575212
HG00449	HG00449	0.40171622436542026
HG00451	HG00451	0.2549776933485157
HG00452	HG00452	0.24167217292517304
HG00457	HG00457	0.47750433451983293
HG00458	HG00458	0.24300066567769563
HG00463	HG00463	0.6317765280050096
HG00464	HG00464	0.4211505368726368
HG00472	HG00472	0.09527639407518108
HG00473	HG00473	0.20949878841654462
HG00475	HG00475	0.4762408416699235
HG00476	HG00476	0.8749468735750786
HG00478	HG00478	0.5106713525826824
HG00479	HG00479	0.43641082152731275
HG00500	HG00500	0.15972729712698233
HG00513	HG00513	0.8279987104319267
HG00524	HG00524	0.6287295737671914
HG00525	HG00525	0.13750298413494438
HG00530	HG00530	0.6213244974813941
HG00531	HG00531	0.2905626017018498
HG00533	HG00533	0.3127923179009685
HG00534	HG00534	0.3529680355381211
HG00536	HG00536	0.23941929250283303
HG00537	HG00537	0.6910987220221074
HG00542	HG00542	0.18501479780816388
HG00543	HG00543	0.398663054648398
HG00551	HG00551	0.3672899956154344
HG00553	HG00553	0.22575802972219713
HG00554	HG00554	0.17429321290271602
HG00556	HG00556	0.17318469827915214
HG00557	HG00557	0.25345565572361867
HG00559	HG00559	0.11980521400751923
HG00560	HG00560	0.5917012312740694
HG00565	HG00565	0.2586830313464848
HG00566	HG00566	0.09863481084094236
HG00580	HG00580	0.6861835857666261
HG00581	HG00581	0.017589275534360786
HG00583	HG00583	0.480320601119142
HG00584	HG00584	0.17346166275806843
HG00589	HG00589	0.5952286026442271
HG00590	HG00590	0.43178981320365484
HG00592	HG00592	0.1658173284015569
HG00593	HG00593	0.4489207397046108
HG00595	HG00595	0.2355559610442081
HG00596	HG00596	0.2063116520111407
HG00598	HG00598	0.26432518797711263
HG00599	HG00599	0.29136229159453136
HG00607	HG00607	0.7060028066009959
HG00608	HG00608	0.13895828307464467
HG00610	HG00610	0.3395966113383472
HG00611	HG00611	0.3608368406456128
