FID	IID	Phenotype_1
HG00096	HG00096	0.5473615021880834
HG00097	HG00097	0.42490525801205564
HG00099	HG00099	0.6242017434610851
HG00100	HG00100	0.4660395517205744
HG00101	HG00101	0.444407313745332
HG00102	HG00102	0.5063906950479341
HG00103	HG00103	0.3447592371506012
HG00105	HG00105	0.5874400719646586
HG00106	HG00106	0.4705911661363584
HG00107	HG00107	0.4837479711383511
HG00108	HG00108	0.3455463552412055
HG00109	HG00109	0.45538346810303637
HG00110	HG00110	0.44255352400896136
HG00111	HG00111	0.5069983345422925
HG00112	HG00112	0.4270891814918914
HG00113	HG00113	0.7885125361579944
HG00114	HG00114	0.6768068787849856
HG00115	HG00115	0.5939498637045165
HG00116	HG00116	0.3870281627295678
HG00117	HG00117	0.5420398910530604
HG00118	HG00118	0.4596637611832387
HG00119	HG00119	0.6527946829464367
HG00120	HG00120	0.3002653980032693
HG00121	HG00121	0.27620929633688995
HG00122	HG00122	0.3555720881047917
HG00123	HG00123	0.4503668983889461
HG00125	HG00125	0.4297783214249637
HG00126	HG00126	0.6836992437892773
HG00127	HG00127	0.5617659802828587
HG00128	HG00128	0.5870481463310366
HG00129	HG00129	0.3652357371605608
HG00130	HG00130	0.5739152623571973
HG00131	HG00131	0.4801801716359683
HG00132	HG00132	0.4047794519740442
HG00133	HG00133	0.5386212297307921
HG00136	HG00136	0.47095280327153355
HG00137	HG00137	0.6028763508577659
HG00138	HG00138	0.4826921689403505
HG00139	HG00139	0.46830351055260344
HG00140	HG00140	0.2481663990948395
HG00141	HG00141	0.38294662093530163
HG00142	HG00142	0.5029691415101606
HG00143	HG00143	0.635937083648497
HG00145	HG00145	0.5042894197898544
HG00146	HG00146	0.45752776861781047
HG00148	HG00148	0.7429330416950478
HG00149	HG00149	0.3987929012606544
HG00150	HG00150	0.4576462638831204
HG00151	HG00151	0.54518999540427
HG00154	HG00154	0.4938626536858732
HG00155	HG00155	0.41735357496754966
HG00157	HG00157	0.49469024461200917
HG00158	HG00158	0.4975160717985224
HG00159	HG00159	0.46943133882423266
HG00160	HG00160	0.7595756557031272
HG00171	HG00171	0.6207820836334175
HG00173	HG00173	0.45699634614695667
HG00174	HG00174	0.3727569468080328
HG00176	HG00176	0.8604519240258868
HG00177	HG00177	0.5223874374984228
HG00178	HG00178	0.4530149938053032
HG00179	HG00179	0.4382620762942618
HG00180	HG00180	0.4513067860772404
HG00181	HG00181	0.2694956412269363
HG00182	HG00182	0.6172323793848044
HG00183	HG00183	0.4301297868455543
HG00185	HG00185	0.32266324728402845
HG00186	HG00186	0.5137235282915839
HG00187	HG00187	0.5682307810597712
HG00188	HG00188	0.5189244847607886
HG00189	HG00189	0.5467145081108232
HG00190	HG00190	0.6239884012661838
HG00231	HG00231	0.4417235980396105
HG00232	HG00232	0.7305170288992111
HG00233	HG00233	0.4587564118037046
HG00234	HG00234	0.31913097859526657
HG00235	HG00235	0.396264964349895
HG00236	HG00236	0.45811101042154023
HG00237	HG00237	0.49284128553717144
HG00238	HG00238	0.6643922114960524
HG00239	HG00239	0.5318443840368812
HG00240	HG00240	0.8018399078166594
HG00242	HG00242	0.4490785123216997
HG00243	HG00243	0.40384159097549777
HG00244	HG00244	0.3194596695670954
HG00245	HG00245	0.37988042176870235
HG00246	HG00246	0.7337103529320971
HG00250	HG00250	0.3900161517405381
HG00251	HG00251	0.6058788747692188
HG00252	HG00252	0.5348280956532623
HG00253	HG00253	0.7597034866871935
HG00254	HG00254	0.7055847904816319
HG00255	HG00255	0.43547470265965493
HG00256	HG00256	0.7431434811910514
HG00257	HG00257	0.4593341524013586
HG00258	HG00258	0.298606101380279
HG00259	HG00259	0.7107195784234732
HG00260	HG00260	0.6339891635135979
HG00261	HG00261	0.7572543941842313
HG00262	HG00262	0.46819487628742384
HG00263	HG00263	0.4478980542199186
HG00264	HG00264	0.6053322762468009
HG00265	HG00265	0.43310057201243096
HG00266	HG00266	0.6257071427273103
HG00267	HG00267	0.47759022541793017
HG00268	HG00268	0.4519073452017811
HG00269	HG00269	0.49895966670538355
HG00271	HG00271	0.4469980333841207
HG00272	HG00272	0.48799531636501603
HG00273	HG00273	0.44419568123342523
HG00274	HG00274	0.43289279321085977
HG00275	HG00275	0.574002821345707
HG00276	HG00276	0.6027303085162795
HG00277	HG00277	0.5466058854005081
HG00278	HG00278	0.4782583725319302
HG00280	HG00280	0.674898735771376
HG00281	HG00281	0.6583339180587442
HG00282	HG00282	0.4993260417334568
HG00284	HG00284	0.6190021176330192
HG00285	HG00285	0.45242839670587015
HG00288	HG00288	0.4392022612458455
HG00290	HG00290	0.61934172538624
HG00304	HG00304	0.4293624480454374
HG00306	HG00306	0.5582175564407212
HG00308	HG00308	0.45659079263218855
HG00309	HG00309	0.5633741462083759
HG00310	HG00310	0.4770293760281661
HG00311	HG00311	0.467104330485598
HG00313	HG00313	0.5297183338563248
HG00315	HG00315	0.4494663600585941
HG00318	HG00318	0.5278986862331392
HG00319	HG00319	0.5341097601247834
HG00320	HG00320	0.4505521251605723
HG00321	HG00321	0.6213680654207986
HG00323	HG00323	0.6249015424353376
HG00324	HG00324	0.4802985091363515
HG00325	HG00325	0.45107114538750753
HG00326	HG00326	0.5735392137161386
HG00327	HG00327	0.6043362022664897
HG00328	HG00328	0.3613248551756282
HG00329	HG00329	0.4548627271237458
HG00330	HG00330	0.6048883184074331
HG00331	HG00331	0.5263487913914517
HG00332	HG00332	0.5022964314093556
HG00334	HG00334	0.5603332085300149
HG00335	HG00335	0.5723606061476557
HG00336	HG00336	0.486755359123415
HG00337	HG00337	0.7775971855965731
HG00338	HG00338	0.5264946893854655
HG00339	HG00339	0.47547015087003086
HG00341	HG00341	0.5312828425979672
HG00342	HG00342	0.3008851737636533
HG00343	HG00343	0.46570029339522945
HG00344	HG00344	0.48107758899387665
HG00345	HG00345	0.4464524156848848
HG00346	HG00346	0.48915928301342243
HG00349	HG00349	0.4299796670409772
HG00350	HG00350	0.4290970785972343
HG00351	HG00351	0.6192554379707281
HG00353	HG00353	0.4695976473810469
HG00355	HG00355	0.4630163606802273
HG00356	HG00356	0.5403551192693858
HG00357	HG00357	0.45265702251049034
HG00358	HG00358	0.4841640049983899
HG00360	HG00360	0.4858807070928113
HG00361	HG00361	0.5579458852799245
HG00362	HG00362	0.3858578905485249
HG00364	HG00364	0.5093179302483537
HG00365	HG00365	0.5048803915628559
HG00366	HG00366	0.6956574594544003
HG00367	HG00367	0.49433641715126336
HG00368	HG00368	0.4167848990504478
HG00369	HG00369	0.5894424951858245
HG00371	HG00371	0.4631364846279194
HG00372	HG00372	0.5053503680100314
HG00373	HG00373	0.4706086620234622
HG00375	HG00375	0.5171589023818347
HG00376	HG00376	0.3606766168040656
HG00378	HG00378	0.4469129769664634
HG00379	HG00379	0.43057505705517995
HG00380	HG00380	0.4820307280364989
HG00381	HG00381	0.4633999683664377
HG00382	HG00382	0.532804066691219
HG00383	HG00383	0.5813899212732985
HG00384	HG00384	0.6018649933987803
HG00403	HG00403	0.6973010811994772
HG00404	HG00404	0.45429823206152203
HG00406	HG00406	0.6979664668959166
HG00407	HG00407	0.4823073698137739
HG00409	HG00409	0.3666155535337609
HG00410	HG00410	0.7039476025816009
HG00419	HG00419	0.6929223369424605
HG00421	HG00421	0.595558123670004
HG00422	HG00422	0.5383942831358299
HG00428	HG00428	0.30030750681651447
HG00436	HG00436	0.2821300440205226
HG00437	HG00437	0.45464690964620874
HG00442	HG00442	0.5010107360326034
HG00443	HG00443	0.5509802398862877
HG00445	HG00445	0.6497027340413677
HG00446	HG00446	0.538628831449594
HG00448	HG00448	0.5386006386505621
HG00449	HG00449	0.3995603626198941
HG00451	HG00451	0.5770561727669126
HG00452	HG00452	0.5504007666257513
HG00457	HG00457	0.6463553945498657
HG00458	HG00458	0.5956016396257676
HG00463	HG00463	0.7502170338714499
HG00464	HG00464	0.5293552953371368
HG00472	HG00472	0.6579611733884989
HG00473	HG00473	0.6422891157642312
HG00475	HG00475	0.4916550342789721
HG00476	HG00476	0.3858253681737225
HG00478	HG00478	0.596149238252749
HG00479	HG00479	0.7202834758227046
HG00500	HG00500	0.36961989653963945
HG00513	HG00513	0.4756996121605014
HG00524	HG00524	0.5633666334217091
HG00525	HG00525	0.5951691557792325
HG00530	HG00530	0.6474629484508673
HG00531	HG00531	0.548239117263402
HG00533	HG00533	0.4525827646183019
HG00534	HG00534	0.676482383301124
HG00536	HG00536	0.6487082596178025
HG00537	HG00537	0.5596213820575742
HG00542	HG00542	0.30525862213324095
HG00543	HG00543	0.5478652900496354
HG00551	HG00551	0.5573533780681416
HG00553	HG00553	0.4392951868224352
HG00554	HG00554	0.581740823488864
HG00556	HG00556	0.619391173846975
HG00557	HG00557	0.7446898927829386
HG00559	HG00559	0.7469739487726785
HG00560	HG00560	0.7181763189243593
HG00565	HG00565	0.634121931091633
HG00566	HG00566	0.3514452717571711
HG00580	HG00580	0.4935752050980401
HG00581	HG00581	0.40790454698801343
HG00583	HG00583	0.6220270669240865
HG00584	HG00584	0.4475643608323464
HG00589	HG00589	0.8341170447420115
HG00590	HG00590	0.30889502916907646
HG00592	HG00592	0.6147213447506675
HG00593	HG00593	0.5557029073641158
HG00595	HG00595	0.5393784614032857
HG00596	HG00596	0.5447127516501894
HG00598	HG00598	0.44557023131688456
HG00599	HG00599	0.29750485911293933
HG00607	HG00607	0.4501494618313679
HG00608	HG00608	0.5628469594506426
HG00610	HG00610	0.5102319848030068
HG00611	HG00611	0.45357312849082704
HG00613	HG00613	0.44194900755795213
HG00614	HG00614	0.5551803162636584
HG00619	HG00619	0.4732551953692438
HG00620	HG00620	0.743999469324044
HG00622	HG00622	0.4885199961366302
HG00623	HG00623	0.40055318624776326
HG00625	HG00625	0.4072701476121754
HG00626	HG00626	0.4509210111947411
HG00628	HG00628	0.3267648565405278
HG00629	HG00629	0.5189353156766309
HG00631	HG00631	0.41691010338241113
HG00632	HG00632	0.4206164477669968
HG00634	HG00634	0.7435339649011982
HG00637	HG00637	0.5534056884200631
HG00638	HG00638	0.4940581869318962
HG00640	HG00640	0.5645651727971625
HG00641	HG00641	0.6877118230780399
HG00650	HG00650	0.41609976557061534
HG00651	HG00651	0.6614311662347218
HG00653	HG00653	0.5647707648685647
HG00654	HG00654	0.6826468200587338
HG00656	HG00656	0.5497291929429377
HG00657	HG00657	0.4952567046927192
HG00662	HG00662	0.5420471123947979
HG00663	HG00663	0.5201319598608682
HG00671	HG00671	0.5334431146444812
HG00672	HG00672	0.5659590049772178
HG00674	HG00674	0.3594738213770238
HG00675	HG00675	0.3777569328392282
HG00683	HG00683	0.6127633826981465
HG00684	HG00684	0.3275689159293843
HG00689	HG00689	0.5719389456115679
HG00690	HG00690	0.5257368054834768
HG00692	HG00692	0.6964291749119543
HG00693	HG00693	0.3062665001131119
HG00698	HG00698	0.48756302227920967
HG00699	HG00699	0.3987678292238069
HG00701	HG00701	0.5062258659677403
