FID	IID	Phenotype_1
HG00096	HG00096	0.5202157050435107
HG00097	HG00097	0.45499995939397303
HG00099	HG00099	0.31431028050391746
HG00100	HG00100	0.43904441376155695
HG00101	HG00101	0.6183044982569181
HG00102	HG00102	0.45161509943960604
HG00103	HG00103	0.39230896687698646
HG00105	HG00105	0.4396738073230131
HG00106	HG00106	0.46189617810692885
HG00107	HG00107	0.7429752646956522
HG00108	HG00108	0.5949672976733145
HG00109	HG00109	0.6290281995877406
HG00110	HG00110	0.4350142626544485
HG00111	HG00111	0.33389050554376576
HG00112	HG00112	0.3582391923881525
HG00113	HG00113	0.7025895924017354
HG00114	HG00114	0.7074919667659821
HG00115	HG00115	0.4505143903260713
HG00116	HG00116	0.40325605103595474
HG00117	HG00117	0.3933336513089247
HG00118	HG00118	0.4957007080259226
HG00119	HG00119	0.3779279036899471
HG00120	HG00120	0.43212934848799756
HG00121	HG00121	0.6081637201609145
HG00122	HG00122	0.5092015488359426
HG00123	HG00123	0.49879885241387534
HG00125	HG00125	0.5979161281082106
HG00126	HG00126	0.4878605365145922
HG00127	HG00127	0.34063180656376757
HG00128	HG00128	0.4393144799210696
HG00129	HG00129	0.5323481006359256
HG00130	HG00130	0.48396410518051225
HG00131	HG00131	0.35976663202158193
HG00132	HG00132	0.5495609079797811
HG00133	HG00133	0.46582031571512833
HG00136	HG00136	0.5219054508812986
HG00137	HG00137	0.4414175570518127
HG00138	HG00138	0.30631301159615915
HG00139	HG00139	0.5762849375663033
HG00140	HG00140	0.6291615390678853
HG00141	HG00141	0.45229656608407764
HG00142	HG00142	0.4730274042665316
HG00143	HG00143	0.42105474559316614
HG00145	HG00145	0.6779803377925115
HG00146	HG00146	0.22472634036361624
HG00148	HG00148	0.5198023465153365
HG00149	HG00149	0.4317389862841816
HG00150	HG00150	0.40116007470876297
HG00151	HG00151	0.3698565831714591
HG00154	HG00154	0.5688688858918518
HG00155	HG00155	0.44828647185687037
HG00157	HG00157	0.2970216092710422
HG00158	HG00158	0.42871187285418116
HG00159	HG00159	0.37373177149777664
HG00160	HG00160	0.6350955633807929
HG00171	HG00171	0.32905674004596136
HG00173	HG00173	0.6432506195428249
HG00174	HG00174	0.3253290417140337
HG00176	HG00176	0.3547251333517464
HG00177	HG00177	0.4018124649760611
HG00178	HG00178	0.46060333266781445
HG00179	HG00179	0.504159413181953
HG00180	HG00180	0.53816027381027
HG00181	HG00181	0.4003026410022879
HG00182	HG00182	0.48128991869275317
HG00183	HG00183	0.4076458261179237
HG00185	HG00185	0.46169377727399424
HG00186	HG00186	0.49820368789763214
HG00187	HG00187	0.3841823511939765
HG00188	HG00188	0.538990129359969
HG00189	HG00189	0.3563051518025647
HG00190	HG00190	0.4544332294575177
HG00231	HG00231	0.6114063295508986
HG00232	HG00232	0.4355973390116397
HG00233	HG00233	0.49527604704186323
HG00234	HG00234	0.5788599306394269
HG00235	HG00235	0.5354997817559364
HG00236	HG00236	0.5132764261687843
HG00237	HG00237	0.34477962418642716
HG00238	HG00238	0.6087437241419063
HG00239	HG00239	0.4994632304440973
HG00240	HG00240	0.5548955890648543
HG00242	HG00242	0.46383554127561266
HG00243	HG00243	0.3732999997208407
HG00244	HG00244	0.6631781638725492
HG00245	HG00245	0.38832013550434347
HG00246	HG00246	0.41587111753998657
HG00250	HG00250	0.21011885485580215
HG00251	HG00251	0.5210851470482786
HG00252	HG00252	0.6373526528705526
HG00253	HG00253	0.4836699921104053
HG00254	HG00254	0.4746367357515266
HG00255	HG00255	0.4306903346619267
HG00256	HG00256	0.4785626409455751
HG00257	HG00257	0.7314660434614936
HG00258	HG00258	0.42750269892213066
HG00259	HG00259	0.32555615940008636
HG00260	HG00260	0.46643998778545775
HG00261	HG00261	0.5527672582620031
HG00262	HG00262	0.6483660474371773
HG00263	HG00263	0.372344237392225
HG00264	HG00264	0.37825746428571383
HG00265	HG00265	0.5401615973623952
HG00266	HG00266	0.3837695710432574
HG00267	HG00267	0.5561091008889573
HG00268	HG00268	0.4848892805737433
HG00269	HG00269	0.4062446624068415
HG00271	HG00271	0.33579526100942525
HG00272	HG00272	0.3831583961980913
HG00273	HG00273	0.35114995655573966
HG00274	HG00274	0.49891369947166353
HG00275	HG00275	0.5054581093574173
HG00276	HG00276	0.37974217162142615
HG00277	HG00277	0.38031077703385124
HG00278	HG00278	0.43475121878796247
HG00280	HG00280	0.5320594291396007
HG00281	HG00281	0.4971288225935987
HG00282	HG00282	0.39542070912412514
HG00284	HG00284	0.5073850851856765
HG00285	HG00285	0.40082532257298814
HG00288	HG00288	0.5207954483425624
HG00290	HG00290	0.5122447811022256
HG00304	HG00304	0.3217702853777131
HG00306	HG00306	0.4420412513646716
HG00308	HG00308	0.3775357588477946
HG00309	HG00309	0.17093812511716588
HG00310	HG00310	0.4492677412785991
HG00311	HG00311	0.4233512210091603
HG00313	HG00313	0.5657161604941712
HG00315	HG00315	0.4871169522906884
HG00318	HG00318	0.5553942319032442
HG00319	HG00319	0.5813875573211337
HG00320	HG00320	0.5219534753653554
