FID	IID	Phenotype_1
HG00096	HG00096	0.5814854415111788
HG00097	HG00097	0.39027312353260046
HG00099	HG00099	0.2946810050606773
HG00100	HG00100	0.5208501133689886
HG00101	HG00101	0.8264859675714067
HG00102	HG00102	0.49164990989735413
HG00103	HG00103	0.35729738483876883
HG00105	HG00105	0.6107345485669441
HG00106	HG00106	0.5653761902544899
HG00107	HG00107	0.7618018868439943
HG00108	HG00108	0.48373422324953397
HG00109	HG00109	0.4678920639505746
HG00110	HG00110	0.30989904340521013
HG00111	HG00111	0.3423445936487291
HG00112	HG00112	0.3295230830226952
HG00113	HG00113	0.5930902249735582
HG00114	HG00114	0.5798854516659914
HG00115	HG00115	0.41218407909555105
HG00116	HG00116	0.6423092239620677
HG00117	HG00117	0.6145654930142298
HG00118	HG00118	0.2914853306614301
HG00119	HG00119	0.5111482853245805
HG00120	HG00120	0.6479950220641382
HG00121	HG00121	0.578365886173879
HG00122	HG00122	0.7556659583489268
HG00123	HG00123	0.5402149915741633
HG00125	HG00125	0.7343584633136888
HG00126	HG00126	0.3974131142007711
HG00127	HG00127	0.6553688026798213
HG00128	HG00128	0.28732124227991873
HG00129	HG00129	0.3273354258985243
HG00130	HG00130	0.5676277312166753
HG00131	HG00131	0.43527479238619915
HG00132	HG00132	0.5223625988427714
HG00133	HG00133	0.5593078213790418
HG00136	HG00136	0.48642467202593664
HG00137	HG00137	0.6688023372663464
HG00138	HG00138	0.6192945311034153
HG00139	HG00139	0.6640232020573664
HG00140	HG00140	0.3545528007449309
HG00141	HG00141	0.49520017168443353
HG00142	HG00142	0.4873931234745027
HG00143	HG00143	0.5679023325519763
HG00145	HG00145	0.465269331145747
HG00146	HG00146	0.3276912938077457
HG00148	HG00148	0.30395967646235617
HG00149	HG00149	0.5499787439495694
HG00150	HG00150	0.5095706003883658
HG00151	HG00151	0.5310530148458514
HG00154	HG00154	0.33486983523709607
HG00155	HG00155	0.2785475535770457
HG00157	HG00157	0.8151159877110967
HG00158	HG00158	0.39537770318082366
HG00159	HG00159	0.7051270608158505
HG00160	HG00160	0.48135130090253425
HG00171	HG00171	0.5498852026756565
HG00173	HG00173	0.4301979432845261
HG00174	HG00174	0.29782926116420966
HG00176	HG00176	0.5101604910855717
HG00177	HG00177	0.7321468620199628
HG00178	HG00178	0.4641080772544193
HG00179	HG00179	0.3831241020192509
HG00180	HG00180	0.45395276239987786
HG00181	HG00181	0.5708507116187458
HG00182	HG00182	0.4883552527670036
HG00183	HG00183	0.5539011850739832
HG00185	HG00185	0.1092123025572229
HG00186	HG00186	0.4770063928455034
HG00187	HG00187	0.4059415523477442
HG00188	HG00188	0.32634877405716956
HG00189	HG00189	0.6195438814573179
HG00190	HG00190	0.6942306886695708
HG00231	HG00231	0.5286244357136406
HG00232	HG00232	0.6152378110224022
HG00233	HG00233	0.510951745690793
HG00234	HG00234	0.4448839004538541
HG00235	HG00235	0.39434218628903317
HG00236	HG00236	0.36811762750136356
HG00237	HG00237	0.7262214743700935
HG00238	HG00238	0.7453347888162553
HG00239	HG00239	0.6027185142779921
HG00240	HG00240	0.607682472153901
HG00242	HG00242	0.5229854507953184
HG00243	HG00243	0.5114097860479481
HG00244	HG00244	0.41621546791496983
HG00245	HG00245	0.4136587423923793
HG00246	HG00246	0.4483346924394016
HG00250	HG00250	0.3581649690204232
HG00251	HG00251	0.38467616532891274
HG00252	HG00252	0.33863014029051636
HG00253	HG00253	0.4786845314656513
HG00254	HG00254	0.4502183319129099
HG00255	HG00255	0.3690329475345542
HG00256	HG00256	0.6706472143442945
HG00257	HG00257	0.4093400669263348
HG00258	HG00258	0.37844192991252834
HG00259	HG00259	0.5731946068272424
HG00260	HG00260	0.5651651396431808
HG00261	HG00261	0.5133498507388927
HG00262	HG00262	0.7027514204282399
HG00263	HG00263	0.45857939126101815
HG00264	HG00264	0.49180058305227303
HG00265	HG00265	0.5575971663947367
HG00266	HG00266	0.5540240550306917
HG00267	HG00267	0.354325873795175
HG00268	HG00268	0.5771955439657641
HG00269	HG00269	0.4586385360064462
HG00271	HG00271	0.5122962829185148
HG00272	HG00272	0.36643359783955487
HG00273	HG00273	0.4928366060286225
HG00274	HG00274	0.439911207165829
HG00275	HG00275	0.5122997020518215
HG00276	HG00276	0.48772610501540226
HG00277	HG00277	0.6988101772734905
HG00278	HG00278	0.31461905873362445
HG00280	HG00280	0.35691625649291236
HG00281	HG00281	0.4545726190700712
HG00282	HG00282	0.482860709325386
HG00284	HG00284	0.32791281961308855
HG00285	HG00285	0.464215632276149
HG00288	HG00288	0.4866242460079297
HG00290	HG00290	0.5083925224821254
HG00304	HG00304	0.47438244333774665
HG00306	HG00306	0.595828904981856
HG00308	HG00308	0.6891520184589637
HG00309	HG00309	0.6022442660360777
HG00310	HG00310	0.15044587192145675
HG00311	HG00311	0.5213374685829955
HG00313	HG00313	0.779293323389836
HG00315	HG00315	0.31849936671291484
HG00318	HG00318	0.45494112086411076
HG00319	HG00319	0.7070299949219245
HG00320	HG00320	0.2809868058594571
HG00321	HG00321	0.7315087676628815
HG00323	HG00323	0.5367599007619359
HG00324	HG00324	0.6797836367113178
HG00325	HG00325	0.3601966121606078
HG00326	HG00326	0.5279848229988577
HG00327	HG00327	0.5682881007258832
HG00328	HG00328	0.4294369615276024
HG00329	HG00329	0.28634966565649933
HG00330	HG00330	0.8736503427708155
HG00331	HG00331	0.37528613981608894
HG00332	HG00332	0.5651202870454375
HG00334	HG00334	0.7396548297811125
HG00335	HG00335	0.6134244040162994
HG00336	HG00336	0.600622111090755
HG00337	HG00337	0.8076100563744331
HG00338	HG00338	0.5563621924830063
HG00339	HG00339	0.31198755226113567
HG00341	HG00341	0.6797466379079568
HG00342	HG00342	0.17334885489091797
HG00343	HG00343	0.4798899758768028
HG00344	HG00344	0.538721728815772
HG00345	HG00345	0.6368380527003679
HG00346	HG00346	0.4702121507083522
HG00349	HG00349	0.4362869599368705
HG00350	HG00350	0.2931577551289629
HG00351	HG00351	0.7106300695650478
HG00353	HG00353	0.48930878965776753
HG00355	HG00355	0.2964936766260663
HG00356	HG00356	0.6124694528455831
HG00357	HG00357	0.5422268102867993
HG00358	HG00358	0.5433989134338889
HG00360	HG00360	0.3249394216076838
HG00361	HG00361	0.45345974801970645
HG00362	HG00362	0.33366381447692034
HG00364	HG00364	0.5738557987350669
HG00365	HG00365	0.34773975899701304
HG00366	HG00366	0.4387049934064928
HG00367	HG00367	0.41402333718235695
HG00368	HG00368	0.4198712269621622
HG00369	HG00369	0.5949754230940245
HG00371	HG00371	0.4140705836400164
HG00372	HG00372	0.5300563465689535
HG00373	HG00373	0.5645606111474648
HG00375	HG00375	0.622474196000189
HG00376	HG00376	0.20803522538012223
HG00378	HG00378	0.5252945788176647
HG00379	HG00379	0.29499652180719643
HG00380	HG00380	0.3978763695633249
HG00381	HG00381	0.2969709264987731
HG00382	HG00382	0.3824798616580619
HG00383	HG00383	0.5000397030065373
HG00384	HG00384	0.5072625710000009
HG00403	HG00403	0.6439320823885234
HG00404	HG00404	0.6862998226353296
HG00406	HG00406	0.4712597910463341
HG00407	HG00407	0.5985840604412298
HG00409	HG00409	0.4928376889954667
HG00410	HG00410	0.6533521944966814
HG00419	HG00419	0.4353022021758062
HG00421	HG00421	0.6188458325810612
HG00422	HG00422	0.44539731833166807
HG00428	HG00428	0.1332102551249309
HG00436	HG00436	0.36597403227578507
HG00437	HG00437	0.5066764219252703
HG00442	HG00442	0.39972544729759113
HG00443	HG00443	0.31933614660891557
HG00445	HG00445	0.6781775256423256
HG00446	HG00446	0.21905220670416073
HG00448	HG00448	0.09355955427250089
HG00449	HG00449	0.438142738943368
HG00451	HG00451	0.49297127849327077
HG00452	HG00452	0.3348771180521271
HG00457	HG00457	0.4150800960902773
HG00458	HG00458	0.5631390183955146
HG00463	HG00463	0.42082620454630254
HG00464	HG00464	0.2540946362352225
HG00472	HG00472	0.36636356438915296
HG00473	HG00473	0.45034737698581306
HG00475	HG00475	0.5130178551237117
HG00476	HG00476	0.42105490523539485
HG00478	HG00478	0.3917932150057713
HG00479	HG00479	0.20269104832024487
HG00500	HG00500	0.3992188361894623
HG00513	HG00513	0.47194765358486934
HG00524	HG00524	0.20132113041871752
HG00525	HG00525	0.29826201119652657
HG00530	HG00530	0.5107583475273465
HG00531	HG00531	0.5753845186402319
HG00533	HG00533	0.5429717712579658
HG00534	HG00534	0.39740519770538935
HG00536	HG00536	0.7655229562971055
HG00537	HG00537	0.5601949822487473
HG00542	HG00542	0.3895738479010129
HG00543	HG00543	0.1905288857233359
HG00551	HG00551	0.5830922660069532
HG00553	HG00553	0.565303944011076
HG00554	HG00554	0.4332098807664362
HG00556	HG00556	0.2795148997282728
HG00557	HG00557	0.6232261687481977
HG00559	HG00559	0.501397199358865
HG00560	HG00560	0.6582416521789549
HG00565	HG00565	0.5625548648463042
HG00566	HG00566	0.02336201108337252
HG00580	HG00580	0.684639790369591
HG00581	HG00581	0.21989844134069408
HG00583	HG00583	0.5883090099303622
HG00584	HG00584	0.31529572597042554
HG00589	HG00589	0.33383086563938724
HG00590	HG00590	0.22217736139767955
HG00592	HG00592	0.3125684933958427
HG00593	HG00593	0.450669238435869
HG00595	HG00595	0.4692232153987075
HG00596	HG00596	0.5944520059424508
HG00598	HG00598	0.33213296084065447
HG00599	HG00599	0.0039850794719743276
HG00607	HG00607	0.41448689923104337
HG00608	HG00608	0.24803109054620173
HG00610	HG00610	0.5443613928795927
HG00611	HG00611	0.45760968587373496
HG00613	HG00613	0.3488476760613942
HG00614	HG00614	0.5266450601771092
HG00619	HG00619	0.6710209848677299
HG00620	HG00620	0.5754233644791746
HG00622	HG00622	0.20245371666673298
HG00623	HG00623	0.37501856007155837
HG00625	HG00625	0.6674924646942633
HG00626	HG00626	0.7217989080664493
HG00628	HG00628	0.18380043999208198
HG00629	HG00629	0.3580328482569176
HG00631	HG00631	0.45889036609591927
HG00632	HG00632	0.46433880934912675
HG00634	HG00634	0.35707477447573377
HG00637	HG00637	0.6098370486482196
HG00638	HG00638	0.2485188937142697
HG00640	HG00640	0.6997031345041528
HG00641	HG00641	0.47782971707547367
HG00650	HG00650	0.3721253569828107
HG00651	HG00651	0.7793631829246833
HG00653	HG00653	0.431319054293752
HG00654	HG00654	0.35737448870977356
HG00656	HG00656	0.24089238698255175
HG00657	HG00657	0.37546755826226147
HG00662	HG00662	0.18329043705566855
HG00663	HG00663	0.30767977501496974
HG00671	HG00671	0.5561393289428062
HG00672	HG00672	0.2202322158307137
HG00674	HG00674	0.28510290489074164
HG00675	HG00675	0.3632860551840411
HG00683	HG00683	0.49905723211820485
HG00684	HG00684	0.426304256365438
HG00689	HG00689	0.5656946318071561
HG00690	HG00690	0.343055826995446
HG00692	HG00692	0.2587705521271913
HG00693	HG00693	0.37805615593614156
HG00698	HG00698	0.46019611014492995
HG00699	HG00699	0.3894259058321213
HG00701	HG00701	0.20628174743453936
HG00704	HG00704	0.4693713637070024
HG00705	HG00705	0.4531449199217768
HG00707	HG00707	0.33194390566824616
HG00708	HG00708	0.6707110844550734
HG00717	HG00717	0.34511941733804496
HG00728	HG00728	0.6526289672235623
HG00729	HG00729	0.48295933662904283
HG00731	HG00731	0.29942833742867564
HG00732	HG00732	0.3835701291147963
HG00734	HG00734	0.49110519350515514
HG00736	HG00736	0.43970713705305015
HG00737	HG00737	0.393887222376081
HG00739	HG00739	0.7898134150334455
HG00740	HG00740	0.4970262154622132
HG00742	HG00742	0.6698205810878931
HG00743	HG00743	0.4353303062531793
HG00759	HG00759	0.4699213931766525
HG00766	HG00766	0.3571106012649951
HG00844	HG00844	0.23278182788073146
HG00851	HG00851	0.2518217120588028
HG00864	HG00864	0.6758174327273643
