FID	IID	Phenotype_1
HG00096	HG00096	0.18652534066166576
HG00097	HG00097	0.6136147055277718
HG00099	HG00099	0.5559201254041324
HG00100	HG00100	0.46356454623863297
HG00101	HG00101	0.4944356677202752
HG00102	HG00102	0.6432826760404768
HG00103	HG00103	0.29151552911840545
HG00105	HG00105	0.5664791991642402
HG00106	HG00106	0.3100378127694301
HG00107	HG00107	0.3974752933240321
HG00108	HG00108	0.34307721128336865
HG00109	HG00109	0.48716999046962695
HG00110	HG00110	0.48753897860439444
HG00111	HG00111	0.47598238554737243
HG00112	HG00112	0.6033376993405194
HG00113	HG00113	0.35980936832740157
HG00114	HG00114	0.5887802145488521
HG00115	HG00115	0.26682105343060397
HG00116	HG00116	0.15499258444549296
HG00117	HG00117	0.2585116534706433
HG00118	HG00118	0.2515828520189769
HG00119	HG00119	0.7151689284270313
HG00120	HG00120	0.3133333859518388
HG00121	HG00121	0.21008569442960878
HG00122	HG00122	0.33551143812333467
HG00123	HG00123	0.29780117421831676
HG00125	HG00125	0.19657928310935527
HG00126	HG00126	0.4225194230433383
HG00127	HG00127	0.21590706836593543
HG00128	HG00128	0.3906499741477403
HG00129	HG00129	0.3562466468190736
HG00130	HG00130	0.34262022575319495
HG00131	HG00131	0.2669961006430219
HG00132	HG00132	0.5736067472429999
HG00133	HG00133	0.3815050440478942
HG00136	HG00136	0.4309094251579313
HG00137	HG00137	0.4917117960937128
HG00138	HG00138	0.4571722314489336
HG00139	HG00139	0.24504581060750827
HG00140	HG00140	0.5568242873229999
HG00141	HG00141	0.6029829119739352
HG00142	HG00142	0.4617262541458261
HG00143	HG00143	0.24474480637848917
HG00145	HG00145	0.618168663081106
HG00146	HG00146	0.4148005388956469
HG00148	HG00148	0.3953524976512849
HG00149	HG00149	0.44532456364070555
HG00150	HG00150	0.46196140507809125
HG00151	HG00151	0.2538311195969135
HG00154	HG00154	0.3278454474892318
HG00155	HG00155	0.4719310835496679
HG00157	HG00157	0.6882663381052638
HG00158	HG00158	0.674632123192231
HG00159	HG00159	0.25671861017760506
HG00160	HG00160	0.9723658472005645
HG00171	HG00171	0.7811426321715006
HG00173	HG00173	0.631184191169378
HG00174	HG00174	0.3190259533181819
HG00176	HG00176	0.6934419142321905
HG00177	HG00177	0.372200838385634
HG00178	HG00178	0.37664264500219896
HG00179	HG00179	0.22062824435456152
HG00180	HG00180	0.3766813371279651
HG00181	HG00181	0.4137813457388545
HG00182	HG00182	0.3707052979364353
HG00183	HG00183	0.5511854013645647
HG00185	HG00185	0.2592603020874526
HG00186	HG00186	0.3325085461981059
HG00187	HG00187	0.5372102255201489
HG00188	HG00188	0.32364302082394975
HG00189	HG00189	0.2372750434532741
HG00190	HG00190	0.17542713946376862
HG00231	HG00231	0.29732660691089713
HG00232	HG00232	0.6666480323444709
HG00233	HG00233	0.4440434390321642
HG00234	HG00234	0.41564082709820444
HG00235	HG00235	0.5347929837229258
HG00236	HG00236	0.6550927359100428
HG00237	HG00237	0.4168245809111296
HG00238	HG00238	0.4929522337713055
HG00239	HG00239	0.4811746121899187
HG00240	HG00240	0.4590117559179603
HG00242	HG00242	0.7076907567423383
HG00243	HG00243	0.4061025083730273
HG00244	HG00244	0.45605377173380274
HG00245	HG00245	0.35387789337693587
HG00246	HG00246	0.7681857636790157
HG00250	HG00250	0.599274874649702
HG00251	HG00251	0.6424614178804022
HG00252	HG00252	0.31745733406827853
HG00253	HG00253	0.5815726934084489
HG00254	HG00254	0.458874002386233
HG00255	HG00255	0.3066473258249532
HG00256	HG00256	0.33631941863492987
HG00257	HG00257	0.5325159275384623
HG00258	HG00258	0.2463142460132397
HG00259	HG00259	0.33050453577713246
HG00260	HG00260	0.46090681228871794
HG00261	HG00261	0.3878640526265791
HG00262	HG00262	0.3814165064071475
HG00263	HG00263	0.6968191408040356
HG00264	HG00264	0.5796014274756222
HG00265	HG00265	0.6387192510091829
HG00266	HG00266	0.46172012668025875
HG00267	HG00267	0.34677912814149897
HG00268	HG00268	0.30724496256332773
HG00269	HG00269	0.15957963635080244
HG00271	HG00271	0.524301519252264
HG00272	HG00272	0.3371284665531471
HG00273	HG00273	0.3171045728698819
HG00274	HG00274	0.5410486204328957
HG00275	HG00275	0.28278510459419476
HG00276	HG00276	0.5441598139091885
HG00277	HG00277	0.4601033862479585
HG00278	HG00278	0.49157767531341984
HG00280	HG00280	0.6885567283457578
HG00281	HG00281	0.3730084795199316
HG00282	HG00282	0.5894939092159954
HG00284	HG00284	0.609075846132429
HG00285	HG00285	0.4718078316999656
HG00288	HG00288	0.759576895523097
HG00290	HG00290	0.595782990161554
HG00304	HG00304	0.4007233271973943
HG00306	HG00306	0.2597091477361226
HG00308	HG00308	0.32858680223922576
HG00309	HG00309	0.3313278006274753
HG00310	HG00310	0.47129571385443836
HG00311	HG00311	0.46431112665445073
HG00313	HG00313	0.37310521732927693
HG00315	HG00315	0.3519555097392784
HG00318	HG00318	0.31735838785098064
HG00319	HG00319	0.6086796789959564
HG00320	HG00320	0.5796747791760463
HG00321	HG00321	0.386242425827007
HG00323	HG00323	0.3914497334135097
HG00324	HG00324	0.41894092410541045
