FID	IID	Phenotype_1
HG00096	HG00096	0.7138880018102771
HG00097	HG00097	0.5127634813545541
HG00099	HG00099	0.6587950135273217
HG00100	HG00100	0.5125648377038253
HG00101	HG00101	0.4524340490882721
HG00102	HG00102	0.6663052456081636
HG00103	HG00103	0.4405998033555053
HG00105	HG00105	0.6827236074634403
HG00106	HG00106	0.5813789957312601
HG00107	HG00107	0.45932796760254285
HG00108	HG00108	0.7699137011635718
HG00109	HG00109	0.6289139477175606
HG00110	HG00110	0.6233442976003867
HG00111	HG00111	0.4929876688334942
HG00112	HG00112	0.6052489198130317
HG00113	HG00113	0.47273819925047045
HG00114	HG00114	0.5138523567995108
HG00115	HG00115	0.4691605854462882
HG00116	HG00116	0.5574130608666772
HG00117	HG00117	0.426269919836945
HG00118	HG00118	0.6736978100009348
HG00119	HG00119	0.3371377263499591
HG00120	HG00120	0.6672562824821284
HG00121	HG00121	0.7513009538522376
HG00122	HG00122	0.4249842123703469
HG00123	HG00123	0.6871997517283143
HG00125	HG00125	0.45797974004859004
HG00126	HG00126	0.3757322446578841
HG00127	HG00127	0.7335322302855458
HG00128	HG00128	0.6437743103725606
HG00129	HG00129	0.5992541900804518
HG00130	HG00130	0.4206659418355771
HG00131	HG00131	0.3205175121269212
HG00132	HG00132	0.5124503468953595
HG00133	HG00133	0.44160321760811905
HG00136	HG00136	0.4812152841864203
HG00137	HG00137	0.5612726282991637
HG00138	HG00138	0.5891874554196009
HG00139	HG00139	0.6673525861852541
HG00140	HG00140	0.4422042411594312
HG00141	HG00141	0.5721994137483372
HG00142	HG00142	0.5571657747609784
HG00143	HG00143	0.6367903500711083
HG00145	HG00145	0.4922338596180185
HG00146	HG00146	0.525358713110629
HG00148	HG00148	0.8849597238081282
HG00149	HG00149	0.48667824604648036
HG00150	HG00150	0.4592223846848345
HG00151	HG00151	0.6471478570528649
HG00154	HG00154	0.7057712972662943
HG00155	HG00155	0.5420673079033452
HG00157	HG00157	0.3540224926841235
HG00158	HG00158	0.41607221301729425
HG00159	HG00159	0.45699698725307025
HG00160	HG00160	0.3983412538971571
HG00171	HG00171	0.5422054330583438
HG00173	HG00173	0.6588890021423689
HG00174	HG00174	0.6251824034348432
HG00176	HG00176	0.34711221670742387
HG00177	HG00177	0.0665698567678819
HG00178	HG00178	0.6765578417978462
HG00179	HG00179	0.4288514803005619
HG00180	HG00180	0.46486090172755523
HG00181	HG00181	0.45092986713741606
HG00182	HG00182	0.38529624992999917
HG00183	HG00183	0.3146279729249631
HG00185	HG00185	0.6981364354142172
HG00186	HG00186	0.48951689111099883
HG00187	HG00187	0.7112831945960534
HG00188	HG00188	0.631530352233686
HG00189	HG00189	0.5165281379639322
HG00190	HG00190	0.6465336092991254
HG00231	HG00231	0.6094352090520638
HG00232	HG00232	0.6776382881828509
HG00233	HG00233	0.6072275088335156
HG00234	HG00234	0.5365781397791153
HG00235	HG00235	0.7295765900977025
HG00236	HG00236	0.582538920246796
HG00237	HG00237	0.5042950462340579
HG00238	HG00238	0.7313251394299021
HG00239	HG00239	0.4444244328891583
HG00240	HG00240	0.7092392465539361
HG00242	HG00242	0.7533207564677523
HG00243	HG00243	0.5619030928346098
HG00244	HG00244	0.7630075261917931
HG00245	HG00245	0.35555138031606676
HG00246	HG00246	0.665215476343268
HG00250	HG00250	0.7124486736281688
HG00251	HG00251	0.7462924694091357
HG00252	HG00252	0.46132286029047115
HG00253	HG00253	0.7737259418633831
HG00254	HG00254	0.6079081913154615
HG00255	HG00255	0.6340340804790837
HG00256	HG00256	0.5496888943043158
HG00257	HG00257	0.6183060662261121
HG00258	HG00258	0.5499387526911547
HG00259	HG00259	0.8182916889621951
HG00260	HG00260	0.7051652288479178
HG00261	HG00261	0.8512080163967105
HG00262	HG00262	0.6205405689718474
HG00263	HG00263	0.55118484118528
HG00264	HG00264	0.45984654035937433
HG00265	HG00265	0.2541149374605434
HG00266	HG00266	0.5722905673763516
HG00267	HG00267	0.5778684095687602
HG00268	HG00268	0.407627213629968
HG00269	HG00269	0.7977173195512894
HG00271	HG00271	0.4448916731707187
HG00272	HG00272	0.4835307730910805
HG00273	HG00273	0.5913214685782711
HG00274	HG00274	0.6662162338699639
HG00275	HG00275	0.6626719780865364
HG00276	HG00276	0.6707602274816001
HG00277	HG00277	0.3397416959700749
HG00278	HG00278	0.6523224017149124
HG00280	HG00280	0.75720613805356
HG00281	HG00281	0.31117400469402595
HG00282	HG00282	0.786849135847819
HG00284	HG00284	0.6481558678894239
HG00285	HG00285	0.7196604645228437
HG00288	HG00288	0.6024078107178599
HG00290	HG00290	0.768944506394313
HG00304	HG00304	0.750872225446091
HG00306	HG00306	0.4137340312830661
HG00308	HG00308	0.4782118909441277
HG00309	HG00309	0.7781948238900083
HG00310	HG00310	0.41771748012916965
HG00311	HG00311	0.5291381358208496
HG00313	HG00313	0.6649368142398819
HG00315	HG00315	0.747619051749829
HG00318	HG00318	0.4331451386015131
HG00319	HG00319	0.7363663475728092
HG00320	HG00320	0.6065807812481916
HG00321	HG00321	0.550852673127326
HG00323	HG00323	0.5866770182181015
HG00324	HG00324	0.511182123558535
HG00325	HG00325	0.4962880443967133
HG00326	HG00326	0.2838506730141352
HG00327	HG00327	0.5998722998147042
HG00328	HG00328	0.6883362585396036
HG00329	HG00329	0.6155622403690261
HG00330	HG00330	0.4988150234508114
HG00331	HG00331	0.4460999720958039
HG00332	HG00332	0.5366010544947515
HG00334	HG00334	0.6258550947549624
HG00335	HG00335	0.6206212974418795
HG00336	HG00336	0.5488881595214279
HG00337	HG00337	0.5877807594543504
HG00338	HG00338	0.6732559167777629
HG00339	HG00339	0.7501835496962583
HG00341	HG00341	0.439578595130103
HG00342	HG00342	0.5190243984051713
HG00343	HG00343	0.43114443690083276
HG00344	HG00344	0.5815278198117558
HG00345	HG00345	0.659361907988973
HG00346	HG00346	0.7381023188259188
HG00349	HG00349	0.49653229182976066
HG00350	HG00350	0.6136147344797795
HG00351	HG00351	0.4788046536241214
HG00353	HG00353	0.3761237914115827
HG00355	HG00355	0.6884792301030297
HG00356	HG00356	0.5568020988336667
HG00357	HG00357	0.4357711943931756
HG00358	HG00358	0.26424923307669107
HG00360	HG00360	0.6721546733462447
HG00361	HG00361	0.7407451567953072
HG00362	HG00362	0.6581633873259555
HG00364	HG00364	0.6354609229995957
HG00365	HG00365	0.7133385199851906
HG00366	HG00366	0.7066198516687064
HG00367	HG00367	0.722841261153081
HG00368	HG00368	0.4984766433283486
HG00369	HG00369	0.6901234944692074
HG00371	HG00371	0.5418838498196694
HG00372	HG00372	0.4255012967674107
HG00373	HG00373	0.7163915485959518
HG00375	HG00375	0.8143219782069855
HG00376	HG00376	0.6115446477047227
HG00378	HG00378	0.7722252838015591
HG00379	HG00379	0.5064712322412198
HG00380	HG00380	0.5742255652509586
HG00381	HG00381	0.5599551729328723
HG00382	HG00382	0.650467908648886
HG00383	HG00383	0.612940464277727
HG00384	HG00384	0.8666162528560206
HG00403	HG00403	0.5207393349540236
HG00404	HG00404	0.6167424712921599
HG00406	HG00406	0.39488480587130803
HG00407	HG00407	0.8679153970156819
HG00409	HG00409	0.21301280000425246
HG00410	HG00410	0.5365046748780545
HG00419	HG00419	0.41707972574212093
HG00421	HG00421	0.6562705695096598
HG00422	HG00422	0.37543980496604484
HG00428	HG00428	0.6869790006318346
HG00436	HG00436	0.3584026078253795
HG00437	HG00437	0.45856257792908967
HG00442	HG00442	0.39428110327053095
HG00443	HG00443	0.6487320766272502
HG00445	HG00445	0.46425767117590067
HG00446	HG00446	0.42826825051471396
HG00448	HG00448	0.48861888185896785
HG00449	HG00449	0.4225097055666123
HG00451	HG00451	0.6314127426350065
HG00452	HG00452	0.5577222782170024
HG00457	HG00457	0.6248538017046323
HG00458	HG00458	0.8175790536594937
HG00463	HG00463	0.5395591359925626
HG00464	HG00464	0.3701939030106001
HG00472	HG00472	0.47532510615647244
HG00473	HG00473	0.6084783775762601
HG00475	HG00475	0.5401460148554178
HG00476	HG00476	1.0
HG00478	HG00478	0.609614189650828
HG00479	HG00479	0.4497405669181213
HG00500	HG00500	0.6242665677004855
HG00513	HG00513	0.5000941196037745
HG00524	HG00524	0.40337646710188
HG00525	HG00525	0.4543800009426648
HG00530	HG00530	0.6675807541346502
HG00531	HG00531	0.552251472156679
HG00533	HG00533	0.6963338477253839
HG00534	HG00534	0.3417084679568626
HG00536	HG00536	0.44589439805394776
HG00537	HG00537	0.4237842809089426
HG00542	HG00542	0.478123499993187
HG00543	HG00543	0.4725924449431848
HG00551	HG00551	0.5304993175413784
HG00553	HG00553	0.42297698417171126
HG00554	HG00554	0.6566726112478911
HG00556	HG00556	0.3059151586137818
HG00557	HG00557	0.5254254145611845
HG00559	HG00559	0.6019026097069973
HG00560	HG00560	0.4024175264136896
HG00565	HG00565	0.6867093909501499
HG00566	HG00566	0.6117652696649535
HG00580	HG00580	0.6910648118906101
HG00581	HG00581	0.7055948670268708
HG00583	HG00583	0.7316792618599159
HG00584	HG00584	0.6699922833816869
HG00589	HG00589	0.7238572458892262
HG00590	HG00590	0.678439712469822
HG00592	HG00592	0.44047598712318753
HG00593	HG00593	0.5846581408026412
HG00595	HG00595	0.6829595698387481
HG00596	HG00596	0.5273090180124507
HG00598	HG00598	0.6691569087145848
HG00599	HG00599	0.5869844936486022
HG00607	HG00607	0.7402369502887748
HG00608	HG00608	0.4813420365407792
HG00610	HG00610	0.2766232399354558
HG00611	HG00611	0.40195522859055055
HG00613	HG00613	0.45884607511846703
HG00614	HG00614	0.3025914397197129
HG00619	HG00619	0.45078682493706435
HG00620	HG00620	0.5865731802582248
HG00622	HG00622	0.6210693684483367
HG00623	HG00623	0.6356291147418421
HG00625	HG00625	0.57410835723825
HG00626	HG00626	0.5045810091319041
HG00628	HG00628	0.6326002146039076
HG00629	HG00629	0.39056687999529277
HG00631	HG00631	0.7729939273478583
HG00632	HG00632	0.35064742401503546
HG00634	HG00634	0.5536486753208526
HG00637	HG00637	0.45355722466095433
HG00638	HG00638	0.5786699764172569
HG00640	HG00640	0.6014842719896798
HG00641	HG00641	0.4664382301578709
HG00650	HG00650	0.7905880807070294
HG00651	HG00651	0.6075316557269771
HG00653	HG00653	0.260899264767577
HG00654	HG00654	0.7105869074894587
HG00656	HG00656	0.4648815780733566
HG00657	HG00657	0.7082714524926572
HG00662	HG00662	0.5450399078604191
HG00663	HG00663	0.753142680381635
HG00671	HG00671	0.5745714589170565
HG00672	HG00672	0.5820822577641123
HG00674	HG00674	0.4624566272159
HG00675	HG00675	0.46930734858586565
HG00683	HG00683	0.8482453189000257
HG00684	HG00684	0.4094732857610794
HG00689	HG00689	0.4036374771834997
HG00690	HG00690	0.4059957691903631
HG00692	HG00692	0.37967634324661625
HG00693	HG00693	0.5055573380485824
