FID	IID	Phenotype_1
HG00096	HG00096	0.5118866445105129
HG00097	HG00097	0.4074269657318279
HG00099	HG00099	0.30717063641404796
HG00100	HG00100	0.3082918141960381
HG00101	HG00101	0.3977119421119441
HG00102	HG00102	0.5152614051634421
HG00103	HG00103	0.3449339876933442
HG00105	HG00105	0.33569472006454515
HG00106	HG00106	0.3133555087468332
HG00107	HG00107	0.5802155534839158
HG00108	HG00108	0.6178586100327749
HG00109	HG00109	0.5579053669895329
HG00110	HG00110	0.27946397838266573
HG00111	HG00111	0.41175797959533217
HG00112	HG00112	0.30640399163131415
HG00113	HG00113	0.5621894608755876
HG00114	HG00114	0.7185513373421739
HG00115	HG00115	0.40306185777616504
HG00116	HG00116	0.19557630554519673
HG00117	HG00117	0.46829613802177694
HG00118	HG00118	0.456150612203746
HG00119	HG00119	0.295759884610753
HG00120	HG00120	0.20351515014368493
HG00121	HG00121	0.2638549156826934
HG00122	HG00122	0.23294518166230543
HG00123	HG00123	0.3507932253268727
HG00125	HG00125	0.3527602587225747
HG00126	HG00126	0.1935783337090238
HG00127	HG00127	0.3525022425217539
HG00128	HG00128	0.5355286451976912
HG00129	HG00129	0.4939901625745861
HG00130	HG00130	0.2468246854208687
HG00131	HG00131	0.2959165655203184
HG00132	HG00132	0.39005114803997387
HG00133	HG00133	0.21343328183252344
HG00136	HG00136	0.5332876011365557
HG00137	HG00137	0.23898508793178413
HG00138	HG00138	0.5492843582000951
HG00139	HG00139	0.4529460187876498
HG00140	HG00140	0.29378287177543155
HG00141	HG00141	0.35845137738092847
HG00142	HG00142	0.4310821885391938
HG00143	HG00143	0.39273775119158405
HG00145	HG00145	0.4622726266148459
HG00146	HG00146	0.5233679356620445
HG00148	HG00148	0.7169591726719683
HG00149	HG00149	0.3672754191637381
HG00150	HG00150	0.3013548197230931
HG00151	HG00151	0.43994050224072684
HG00154	HG00154	0.42042141262757715
HG00155	HG00155	0.33345287615483593
HG00157	HG00157	0.37547825153334785
HG00158	HG00158	0.22516976288702542
HG00159	HG00159	0.3265263241504917
HG00160	HG00160	0.4216263831192114
HG00171	HG00171	0.23444240857915696
HG00173	HG00173	0.544557346478205
HG00174	HG00174	0.3452335378308007
HG00176	HG00176	0.31550891859658114
HG00177	HG00177	0.4106318055735536
HG00178	HG00178	0.5471811655911307
HG00179	HG00179	0.624629250405937
HG00180	HG00180	0.48946302798061037
HG00181	HG00181	0.24918026939297913
HG00182	HG00182	0.3349923217606109
HG00183	HG00183	0.35128485491673755
HG00185	HG00185	0.4113839828615768
HG00186	HG00186	0.3622133081710881
HG00187	HG00187	0.45630997592051203
HG00188	HG00188	0.5682674761810407
HG00189	HG00189	0.4539886042965676
HG00190	HG00190	0.4114285259337804
HG00231	HG00231	0.4932555917869323
HG00232	HG00232	0.3492419972208804
HG00233	HG00233	0.36049001712779566
HG00234	HG00234	0.5829776763753659
HG00235	HG00235	0.29359562974860576
HG00236	HG00236	0.4715326641892331
HG00237	HG00237	0.296546132742764
HG00238	HG00238	0.43897956490321094
HG00239	HG00239	0.3762981638086006
HG00240	HG00240	0.5140612634610885
HG00242	HG00242	0.4002315359728494
HG00243	HG00243	0.37058822655774015
HG00244	HG00244	0.4748789878818158
HG00245	HG00245	0.22358907823692922
HG00246	HG00246	0.40595504988875414
HG00250	HG00250	0.3157176832618552
HG00251	HG00251	0.5884891966896802
HG00252	HG00252	0.3783640822316139
HG00253	HG00253	0.4917816022116281
HG00254	HG00254	0.6057246474845522
HG00255	HG00255	0.6767513809236235
HG00256	HG00256	0.23235953254681524
HG00257	HG00257	0.480708186824036
HG00258	HG00258	0.3253284470650359
HG00259	HG00259	0.3063288733021827
HG00260	HG00260	0.307729500414055
HG00261	HG00261	0.7141194825621419
HG00262	HG00262	0.49262665500419717
HG00263	HG00263	0.27648824379603737
HG00264	HG00264	0.19378681274842013
HG00265	HG00265	0.2652855348480913
HG00266	HG00266	0.17665999497224014
HG00267	HG00267	0.411096717619497
HG00268	HG00268	0.591565638187829
HG00269	HG00269	0.24125814344348023
HG00271	HG00271	0.3136238966481979
HG00272	HG00272	0.3494459627314612
HG00273	HG00273	0.3087999854756923
HG00274	HG00274	0.32949768773752414
HG00275	HG00275	0.3616928428229899
HG00276	HG00276	0.3449453339350273
HG00277	HG00277	0.20469452999204
HG00278	HG00278	0.3184408337584861
HG00280	HG00280	0.43975943988557437
HG00281	HG00281	0.39885552071489
HG00282	HG00282	0.3202316637154411
HG00284	HG00284	0.4100732968292404
HG00285	HG00285	0.34854352563200397
HG00288	HG00288	0.3741424349993101
HG00290	HG00290	0.41493157537244174
HG00304	HG00304	0.32906165119742314
HG00306	HG00306	0.3411622755347143
HG00308	HG00308	0.33487113881880043
HG00309	HG00309	0.4047409494906545
HG00310	HG00310	0.3749685418383357
HG00311	HG00311	0.4034651510151744
HG00313	HG00313	0.5154214307289026
HG00315	HG00315	0.30527962642081985
HG00318	HG00318	0.40272995966263225
HG00319	HG00319	0.5300780556864343
HG00320	HG00320	0.293866354355817
HG00321	HG00321	0.3481702585003113
HG00323	HG00323	0.4311709498695517
HG00324	HG00324	0.3048428415644335
HG00325	HG00325	0.1499871870711423
HG00326	HG00326	0.2852258772695288
HG00327	HG00327	0.29658762238637487
HG00328	HG00328	0.45290645724173473
HG00329	HG00329	0.288631825353557
HG00330	HG00330	0.41418358247625997
HG00331	HG00331	0.3478341859953763
HG00332	HG00332	0.2667903287890095
