FID	IID	Phenotype_1
HG00096	HG00096	0.632219827100291
HG00097	HG00097	0.23605227818826754
HG00099	HG00099	0.31833532249922114
HG00100	HG00100	0.16215246124335408
HG00101	HG00101	0.6203761514972749
HG00102	HG00102	0.3907425787751252
HG00103	HG00103	0.22595535205743225
HG00105	HG00105	0.5613940424532242
HG00106	HG00106	0.4294786163297317
HG00107	HG00107	0.5060782873845481
HG00108	HG00108	0.3553101766848448
HG00109	HG00109	0.36920649008302897
HG00110	HG00110	0.6766352185834897
HG00111	HG00111	0.6606948687089415
HG00112	HG00112	0.5545184596092371
HG00113	HG00113	0.6716709794963158
HG00114	HG00114	0.40355632691287846
HG00115	HG00115	0.5780686707326664
HG00116	HG00116	0.27346608981034765
HG00117	HG00117	0.46935970481568057
HG00118	HG00118	0.4375307888990266
HG00119	HG00119	0.5279232849568188
HG00120	HG00120	0.4189203293412789
HG00121	HG00121	0.3373907473672243
HG00122	HG00122	0.29727889916852324
HG00123	HG00123	0.7874040394343845
HG00125	HG00125	0.7106920202708422
HG00126	HG00126	0.6097285128114414
HG00127	HG00127	0.5466734347356433
HG00128	HG00128	0.4682187705795569
HG00129	HG00129	0.41588285634067007
HG00130	HG00130	0.40646904760219693
HG00131	HG00131	0.5319460115351194
HG00132	HG00132	0.37575818461726224
HG00133	HG00133	0.24487033302496006
HG00136	HG00136	0.546967813560746
HG00137	HG00137	0.5249231527608197
HG00138	HG00138	0.5272229980219691
HG00139	HG00139	0.5839411636595112
HG00140	HG00140	0.5295711306175638
HG00141	HG00141	0.7784703931343455
HG00142	HG00142	0.4902309840302087
HG00143	HG00143	0.7812839001483076
HG00145	HG00145	0.7212587982329854
HG00146	HG00146	0.4264665582395539
HG00148	HG00148	0.44259493274318185
HG00149	HG00149	0.4151844710206601
HG00150	HG00150	0.4072521206463484
HG00151	HG00151	0.7271276016323102
HG00154	HG00154	0.3227236562719418
HG00155	HG00155	0.36228310961577986
HG00157	HG00157	0.4580729126503612
HG00158	HG00158	0.1763919365789044
HG00159	HG00159	0.35688303656691417
HG00160	HG00160	0.5673436315008582
HG00171	HG00171	0.42457776532328123
HG00173	HG00173	0.3063465108359527
HG00174	HG00174	0.3372266624349925
HG00176	HG00176	0.7709187486069669
HG00177	HG00177	0.3735579426281515
HG00178	HG00178	0.27169988467468403
HG00179	HG00179	0.5107960110999211
HG00180	HG00180	0.6718732752410005
HG00181	HG00181	0.513261128431838
HG00182	HG00182	0.3358543009885328
HG00183	HG00183	0.6340454974540879
HG00185	HG00185	0.32594957516593165
HG00186	HG00186	0.6741705961722596
HG00187	HG00187	0.5448389271753197
HG00188	HG00188	0.37909734511041376
HG00189	HG00189	0.36730061595668817
HG00190	HG00190	0.6837957830780756
HG00231	HG00231	0.5457423047519001
HG00232	HG00232	0.6158187318931924
HG00233	HG00233	0.5091079680462015
HG00234	HG00234	0.4042393157924411
HG00235	HG00235	0.3873090927582832
HG00236	HG00236	0.4761189779465028
HG00237	HG00237	0.7887890680600064
HG00238	HG00238	0.5883904551989462
HG00239	HG00239	0.19623665282828878
HG00240	HG00240	0.5706645422574803
HG00242	HG00242	0.6202803534196415
HG00243	HG00243	0.2984482619686962
HG00244	HG00244	0.6389150841759089
HG00245	HG00245	0.2977781954581336
HG00246	HG00246	0.4919468033261652
HG00250	HG00250	0.39693138291373053
HG00251	HG00251	0.38529283560306204
HG00252	HG00252	0.6252084455466103
HG00253	HG00253	0.727127949507406
HG00254	HG00254	0.4533923513334892
HG00255	HG00255	0.7018093754605164
HG00256	HG00256	0.509646295383709
HG00257	HG00257	0.582304363081608
HG00258	HG00258	0.6562418690105313
HG00259	HG00259	0.43096358853588196
HG00260	HG00260	0.6431378221756859
HG00261	HG00261	0.5408160209971103
HG00262	HG00262	0.5162087647909995
HG00263	HG00263	0.5936141357228857
HG00264	HG00264	0.31821939497931134
HG00265	HG00265	0.5543347494119664
HG00266	HG00266	0.5935691433373668
HG00267	HG00267	0.5710964231100053
HG00268	HG00268	0.42977004240865024
HG00269	HG00269	0.5107654233938144
HG00271	HG00271	0.3123350190068445
HG00272	HG00272	0.5138353388034665
HG00273	HG00273	0.48616054863681
HG00274	HG00274	0.5609179011866848
HG00275	HG00275	0.46558263650148246
HG00276	HG00276	0.4785536007643467
HG00277	HG00277	0.6616037621141527
HG00278	HG00278	0.30339474049538034
HG00280	HG00280	0.47717590563240775
HG00281	HG00281	0.5555474529457642
HG00282	HG00282	0.2208165652573999
HG00284	HG00284	0.599753192948861
HG00285	HG00285	0.33729009078406835
