FID	IID	Phenotype_1
HG00096	HG00096	0.4383848002063116
HG00097	HG00097	0.31934360543981116
HG00099	HG00099	0.37722292859473094
HG00100	HG00100	0.45909429442107363
HG00101	HG00101	0.3353658248443824
HG00102	HG00102	0.407955445627213
HG00103	HG00103	0.41407845254514797
HG00105	HG00105	0.48134293390861377
HG00106	HG00106	0.47303163267280623
HG00107	HG00107	0.38519691665297795
HG00108	HG00108	0.44869999359086343
HG00109	HG00109	0.4038009812067484
HG00110	HG00110	0.5728235249964336
HG00111	HG00111	0.3236581861129499
HG00112	HG00112	0.3254623260419988
HG00113	HG00113	0.3233428424334651
HG00114	HG00114	0.40566931505800874
HG00115	HG00115	0.4397738665776862
HG00116	HG00116	0.4475306229930979
HG00117	HG00117	0.3363265668269631
HG00118	HG00118	0.310160784131893
HG00119	HG00119	0.1418816182664413
HG00120	HG00120	0.504152381460921
HG00121	HG00121	0.5764095459337685
HG00122	HG00122	0.4251699070963964
HG00123	HG00123	0.4518329324346932
HG00125	HG00125	0.40396422388077596
HG00126	HG00126	0.3536592171137595
HG00127	HG00127	0.5288732875387144
HG00128	HG00128	0.406387009148874
HG00129	HG00129	0.4179606303891863
HG00130	HG00130	0.21309368572545917
HG00131	HG00131	0.2186050159237461
HG00132	HG00132	0.4499280573907459
HG00133	HG00133	0.27178870083919254
HG00136	HG00136	0.3308141038517165
HG00137	HG00137	0.5102499029984172
HG00138	HG00138	0.43320172384159017
HG00139	HG00139	0.4605691474678719
HG00140	HG00140	0.5165542578261679
HG00141	HG00141	0.41456959109439984
HG00142	HG00142	0.35156788484803253
HG00143	HG00143	0.4286544317521463
HG00145	HG00145	0.4032142744165129
HG00146	HG00146	0.36606006730762247
HG00148	HG00148	0.5263860578842308
HG00149	HG00149	0.5094230440616588
HG00150	HG00150	0.40862623748155086
HG00151	HG00151	0.3633909198293547
HG00154	HG00154	0.4982011726369797
HG00155	HG00155	0.373876562254015
HG00157	HG00157	0.45583429163104877
HG00158	HG00158	0.5105216853567511
