FID	IID	Phenotype_1
HG00096	HG00096	0.754388919595361
HG00097	HG00097	0.6146662981210019
HG00099	HG00099	0.6124218192116806
HG00100	HG00100	0.5950608006537687
HG00101	HG00101	0.8644627457435685
HG00102	HG00102	0.5323547137063496
HG00103	HG00103	0.6575374088101693
HG00105	HG00105	0.6635520808336097
HG00106	HG00106	0.6607282332588563
HG00107	HG00107	0.6695138027787054
HG00108	HG00108	0.7823186943778901
HG00109	HG00109	0.6822043031610602
HG00110	HG00110	0.5507729992872935
HG00111	HG00111	0.6487433398345491
HG00112	HG00112	0.6489526205264771
HG00113	HG00113	0.7632173478225596
HG00114	HG00114	0.688620441579263
HG00115	HG00115	0.7091075784557813
HG00116	HG00116	0.6939017940667014
HG00117	HG00117	0.7529617222192656
HG00118	HG00118	0.7626508984767428
HG00119	HG00119	0.7146138244613465
HG00120	HG00120	0.63388420222535
HG00121	HG00121	0.4247892944681029
HG00122	HG00122	0.6279659106416412
HG00123	HG00123	0.769413232878825
HG00125	HG00125	0.7503723579304187
HG00126	HG00126	0.8011923680299943
HG00127	HG00127	0.6947662933217986
HG00128	HG00128	0.4716984531119955
HG00129	HG00129	0.7156031598856692
HG00130	HG00130	0.597601855379437
HG00131	HG00131	0.6619677300749263
HG00132	HG00132	0.5540090560645681
HG00133	HG00133	0.725989148326992
HG00136	HG00136	0.6957748326184172
HG00137	HG00137	0.6745417981886961
HG00138	HG00138	0.761378009949197
HG00139	HG00139	0.6423166992040065
HG00140	HG00140	0.5328266010137435
HG00141	HG00141	0.6840587115238347
HG00142	HG00142	0.6156620146726818
HG00143	HG00143	0.6902353078475835
HG00145	HG00145	0.6816888443865162
HG00146	HG00146	0.658071416048979
HG00148	HG00148	0.5441393836775678
HG00149	HG00149	0.6218378305321796
HG00150	HG00150	0.696161549197271
HG00151	HG00151	0.8245530770973818
HG00154	HG00154	0.752637034111615
HG00155	HG00155	0.5812707242098824
HG00157	HG00157	0.7504546866477215
HG00158	HG00158	0.5712644592418611
HG00159	HG00159	0.6895201845802583
HG00160	HG00160	0.7511320734123786
HG00171	HG00171	0.5572338413953619
HG00173	HG00173	0.6744452859812927
HG00174	HG00174	0.7166785714035783
HG00176	HG00176	0.7265540353889836
HG00177	HG00177	0.6671489977277811
HG00178	HG00178	0.6595011558712077
HG00179	HG00179	0.6788581319548526
HG00180	HG00180	0.6439900170469398
HG00181	HG00181	0.6123229960585282
HG00182	HG00182	0.537824977863884
HG00183	HG00183	0.6432593516785639
HG00185	HG00185	0.5965849175054919
HG00186	HG00186	0.6428026086453402
HG00187	HG00187	0.6265098447591494
HG00188	HG00188	0.5131849160906373
HG00189	HG00189	0.6177700610435526
HG00190	HG00190	0.7977252692770843
HG00231	HG00231	0.9033964234277182
HG00232	HG00232	0.8332230580613141
HG00233	HG00233	0.8380130142697398
HG00234	HG00234	0.5495036292098977
HG00235	HG00235	0.6771301302963172
HG00236	HG00236	0.6117861343433819
HG00237	HG00237	0.7215005823735248
HG00238	HG00238	0.5757579016261266
HG00239	HG00239	0.5879600201542574
HG00240	HG00240	0.8028842023870792
HG00242	HG00242	0.6927790262733579
HG00243	HG00243	0.5798514507102741
HG00244	HG00244	0.6593073055514426
HG00245	HG00245	0.5246095535875805
HG00246	HG00246	0.5661536271674361
HG00250	HG00250	0.5715225003176546
HG00251	HG00251	0.7417320737081546
HG00252	HG00252	0.6143295907585838
HG00253	HG00253	0.5690423067434218
HG00254	HG00254	0.6770871074210432
HG00255	HG00255	0.6572753707239415
HG00256	HG00256	0.7242177384737862
HG00257	HG00257	0.7484064180670724
HG00258	HG00258	0.7691433088586668
HG00259	HG00259	0.6105363117606891
HG00260	HG00260	0.7918615642167907
HG00261	HG00261	0.6255681560711227
HG00262	HG00262	0.6758027182935588
HG00263	HG00263	0.7077601216943992
HG00264	HG00264	0.5801081023127908
HG00265	HG00265	0.6795596693649026
HG00266	HG00266	0.7553755617203759
HG00267	HG00267	0.7411662692701952
HG00268	HG00268	0.5932494517131951
HG00269	HG00269	0.6221285841014309
HG00271	HG00271	0.788123804337484
HG00272	HG00272	0.6017137511514583
HG00273	HG00273	0.6553614604170058
HG00274	HG00274	0.7751579170328275
HG00275	HG00275	0.642116306494123
HG00276	HG00276	0.6435366942087064
HG00277	HG00277	0.6684406862706256
HG00278	HG00278	0.5058054521838325
HG00280	HG00280	0.7055081033608055
HG00281	HG00281	0.7509239753786346
HG00282	HG00282	0.45732780884704954
HG00284	HG00284	0.7168484238592933
HG00285	HG00285	0.640956875247897
HG00288	HG00288	0.5595952025426796
HG00290	HG00290	0.6679956332838134
HG00304	HG00304	0.49267843221341134
HG00306	HG00306	0.6362885094353232
HG00308	HG00308	0.5939049950504794
HG00309	HG00309	0.7135976769321385
HG00310	HG00310	0.7630551307399032
HG00311	HG00311	0.7098635420236211
HG00313	HG00313	0.6637405247054301
HG00315	HG00315	0.8092697329079338
HG00318	HG00318	0.6726625987186551
HG00319	HG00319	0.7644479983369384
HG00320	HG00320	0.6968083018936462
HG00321	HG00321	0.731086130138608
HG00323	HG00323	0.7125842724605419
HG00324	HG00324	0.5320251353713518
HG00325	HG00325	0.5817464400834336
HG00326	HG00326	0.7600549926155914
HG00327	HG00327	0.6796426206499129
HG00328	HG00328	0.8115952245322827
HG00329	HG00329	0.7781950821859838
HG00330	HG00330	0.5719913397311327
HG00331	HG00331	0.5491537991740222
HG00332	HG00332	0.6961318915327893
HG00334	HG00334	0.7089806634886525
HG00335	HG00335	0.6457855443735301
HG00336	HG00336	0.670239612823689
HG00337	HG00337	0.4939482575240995
HG00338	HG00338	0.7196757099463574
HG00339	HG00339	0.6343947648529044
HG00341	HG00341	0.7744434478298133
HG00342	HG00342	0.7194695003910847
HG00343	HG00343	0.6592195607928764
HG00344	HG00344	0.6000374021024997
HG00345	HG00345	0.579179078058539
HG00346	HG00346	0.5935066390951607
HG00349	HG00349	0.5799623280255342
HG00350	HG00350	0.648574341663523
HG00351	HG00351	0.5282767647688533
HG00353	HG00353	0.7116417895114177
HG00355	HG00355	0.631591852744395
HG00356	HG00356	0.5633434856329016
HG00357	HG00357	0.7116529243740987
HG00358	HG00358	0.5728843960876712
HG00360	HG00360	0.7523433100914253
HG00361	HG00361	0.653176492458055
HG00362	HG00362	0.6636543237815554
HG00364	HG00364	0.7049431751426498
HG00365	HG00365	0.5769778860610819
HG00366	HG00366	0.7551710101053284
HG00367	HG00367	0.6580977716215576
HG00368	HG00368	0.46626521904197904
HG00369	HG00369	0.6138992409175226
HG00371	HG00371	0.6345181274633561
HG00372	HG00372	0.580963137906059
HG00373	HG00373	0.7108854243005008
HG00375	HG00375	0.7991499096595223
HG00376	HG00376	0.6697442648452874
HG00378	HG00378	0.6308758258611943
HG00379	HG00379	0.6924452968241541
HG00380	HG00380	0.7614740372296298
HG00381	HG00381	0.5097048565231012
HG00382	HG00382	0.6883897480003025
HG00383	HG00383	0.8303667430064846
HG00384	HG00384	0.7175446922350303
HG00403	HG00403	0.7027757713238599
HG00404	HG00404	0.8561517746577572
HG00406	HG00406	0.67938125753614
HG00407	HG00407	0.5059493807798919
HG00409	HG00409	0.7967579453692426
HG00410	HG00410	0.8291685173326101
HG00419	HG00419	0.6780250571122145
HG00421	HG00421	0.9391441116606439
HG00422	HG00422	0.6509725587412163
HG00428	HG00428	0.7984369151273076
HG00436	HG00436	0.7379953125619503
HG00437	HG00437	0.5025322663219819
HG00442	HG00442	0.7766400968482896
HG00443	HG00443	0.7634971128267023
HG00445	HG00445	0.8459830078544315
HG00446	HG00446	0.8116667577555002
HG00448	HG00448	0.6158616053644171
HG00449	HG00449	0.7321866647808831
HG00451	HG00451	0.8868371789325691
HG00452	HG00452	0.5576574377289046
HG00457	HG00457	0.7432978470323639
HG00458	HG00458	0.7886044534996635
HG00463	HG00463	0.8533244622860038
HG00464	HG00464	0.8464573839482291
HG00472	HG00472	0.4568299408143038
HG00473	HG00473	0.4380481183681828
HG00475	HG00475	0.8129363310142788
HG00476	HG00476	0.7789401117881959
HG00478	HG00478	0.6301441479996369
HG00479	HG00479	0.7377004334659301
HG00500	HG00500	0.7517443237841721
HG00513	HG00513	0.7422549592567125
HG00524	HG00524	0.6408798561621663
HG00525	HG00525	0.6882981267856315
HG00530	HG00530	0.49648342496810993
HG00531	HG00531	0.7470243820698768
HG00533	HG00533	0.9050356275890489
HG00534	HG00534	0.7438392138092547
HG00536	HG00536	0.8131237527547704
HG00537	HG00537	0.726504009770714
HG00542	HG00542	0.7668415706467967
HG00543	HG00543	0.6103761461325976
HG00551	HG00551	0.5610545596696145
HG00553	HG00553	0.7073759887091915
HG00554	HG00554	0.7287025231846964
HG00556	HG00556	0.8003880721809958
HG00557	HG00557	0.7947030439698837
HG00559	HG00559	0.5891423630115343
HG00560	HG00560	0.8157340157026756
HG00565	HG00565	0.6800207010919329
HG00566	HG00566	0.7212816088943147
HG00580	HG00580	0.6551769099412644
HG00581	HG00581	0.6828139513197792
HG00583	HG00583	0.7638608883987612
HG00584	HG00584	0.8874655463873591
HG00589	HG00589	0.6435901980743675
HG00590	HG00590	0.40842791118680877
HG00592	HG00592	0.6876790486146029
HG00593	HG00593	0.8059295603089148
HG00595	HG00595	0.7513681738105272
HG00596	HG00596	0.7926027871036766
HG00598	HG00598	0.8208437018062951
