FID	IID	Phenotype_1
HG00096	HG00096	0.43235104211688147
HG00097	HG00097	0.6517372174008337
HG00099	HG00099	0.4429397248210142
HG00100	HG00100	0.6377591249774214
HG00101	HG00101	0.26054583557539923
HG00102	HG00102	0.4955026028130329
HG00103	HG00103	0.6264220138018922
HG00105	HG00105	0.3574195701852213
HG00106	HG00106	0.6056782682180988
HG00107	HG00107	0.37785762089957453
HG00108	HG00108	0.5413526532248109
HG00109	HG00109	0.7215809422132679
HG00110	HG00110	0.4713011034812434
HG00111	HG00111	0.33517432062454
HG00112	HG00112	0.6273414833421612
HG00113	HG00113	0.23950676619132732
HG00114	HG00114	0.8681275624182666
HG00115	HG00115	0.31713666441759186
HG00116	HG00116	0.3829922750478349
HG00117	HG00117	0.7235338567734052
HG00118	HG00118	0.45592308721575103
HG00119	HG00119	0.3914922297121646
HG00120	HG00120	0.621589879349119
HG00121	HG00121	0.5895029792604873
HG00122	HG00122	0.45684241542627435
HG00123	HG00123	0.7799019334806048
HG00125	HG00125	0.25546910878738804
HG00126	HG00126	0.30075468669322636
HG00127	HG00127	0.5276974706684673
HG00128	HG00128	0.282345430670693
HG00129	HG00129	0.41429673340921547
HG00130	HG00130	0.44883476188534166
HG00131	HG00131	0.37552182650577004
HG00132	HG00132	0.3639420106414311
HG00133	HG00133	0.4665820328237002
HG00136	HG00136	0.4081453909683729
HG00137	HG00137	0.43567943908251194
HG00138	HG00138	0.4486047701565016
HG00139	HG00139	0.5332663330880028
HG00140	HG00140	0.43019535339548165
HG00141	HG00141	0.509773708412794
HG00142	HG00142	0.7002732587441499
HG00143	HG00143	0.285503448086646
HG00145	HG00145	0.30961063821337165
HG00146	HG00146	0.3680578774727291
HG00148	HG00148	0.5020360520549386
HG00149	HG00149	0.31245415382088404
HG00150	HG00150	0.6623070869181478
HG00151	HG00151	0.8592054428460296
HG00154	HG00154	0.254704513772216
HG00155	HG00155	0.31163891475655536
HG00157	HG00157	0.3930328405276418
HG00158	HG00158	0.6756222549206262
HG00159	HG00159	0.5320925823465903
HG00160	HG00160	0.3035772055656042
HG00171	HG00171	0.4168713609100594
HG00173	HG00173	0.5434007694168642
HG00174	HG00174	0.4691473450297209
HG00176	HG00176	0.4450860937996646
HG00177	HG00177	0.20752882746719126
HG00178	HG00178	0.44721227527106183
HG00179	HG00179	0.23128376851311955
HG00180	HG00180	0.25290217759553685
HG00181	HG00181	0.6424327243449356
HG00182	HG00182	0.4535799682448673
HG00183	HG00183	0.3961532314204238
HG00185	HG00185	0.45528546080475635
HG00186	HG00186	0.4270596944741244
HG00187	HG00187	0.4294670586574928
HG00188	HG00188	0.7650657298894927
HG00189	HG00189	0.481491464579787
HG00190	HG00190	0.6634160254499607
HG00231	HG00231	0.34695062808343075
HG00232	HG00232	0.5498214650465912
HG00233	HG00233	0.7118789665101586
HG00234	HG00234	0.3509391517940237
HG00235	HG00235	0.4197404519266531
HG00236	HG00236	0.27420309861483105
HG00237	HG00237	0.5063148436620427
