FID	IID	Phenotype_1
HG00096	HG00096	0.617625371506048
HG00097	HG00097	0.622303955888534
HG00099	HG00099	0.32607143884400813
HG00100	HG00100	0.45327920021460594
HG00101	HG00101	0.6444204176904907
HG00102	HG00102	0.7635956287905122
HG00103	HG00103	0.3351276810376623
HG00105	HG00105	0.752568348004616
HG00106	HG00106	0.3337436147922224
HG00107	HG00107	0.5726028344719301
HG00108	HG00108	0.4481713816697614
HG00109	HG00109	0.3916746568727673
HG00110	HG00110	0.6001890424342071
HG00111	HG00111	0.5074677866282727
HG00112	HG00112	0.31101627796427617
HG00113	HG00113	0.47792316209028995
HG00114	HG00114	0.5548979500995592
HG00115	HG00115	0.6279029294592146
HG00116	HG00116	0.3669394068573463
HG00117	HG00117	0.4529874559901408
HG00118	HG00118	0.572959301479955
HG00119	HG00119	0.5867598834274561
HG00120	HG00120	0.3887255739724319
HG00121	HG00121	0.44088427056252416
HG00122	HG00122	0.2828472623020093
HG00123	HG00123	0.3425481982857822
HG00125	HG00125	0.46565900537902266
HG00126	HG00126	0.36725302419959366
HG00127	HG00127	0.41683853824860373
HG00128	HG00128	0.567300957908772
HG00129	HG00129	0.43465558408943095
HG00130	HG00130	0.3678889922492038
HG00131	HG00131	0.39787912068957354
HG00132	HG00132	0.5463508319419245
HG00133	HG00133	0.49813813169838894
HG00136	HG00136	0.6943011635834573
HG00137	HG00137	0.5716877820198581
HG00138	HG00138	0.5571381696902848
HG00139	HG00139	0.5500941789253668
HG00140	HG00140	0.4621503444990168
HG00141	HG00141	0.5512741877587394
HG00142	HG00142	0.7053732321810399
HG00143	HG00143	0.6033251923393582
HG00145	HG00145	0.3343570089923543
HG00146	HG00146	0.48640005991591817
HG00148	HG00148	0.5584367985814486
HG00149	HG00149	0.41030781347066664
HG00150	HG00150	0.45710872262287383
HG00151	HG00151	0.28709640947608384
HG00154	HG00154	0.377415099147663
HG00155	HG00155	0.8327424500845024
HG00157	HG00157	0.4049324673409794
HG00158	HG00158	0.34448333939162684
HG00159	HG00159	0.5349031039276616
HG00160	HG00160	0.5685215637176313
HG00171	HG00171	0.4954866812263115
HG00173	HG00173	0.6677505675151496
HG00174	HG00174	0.3149261666605838
HG00176	HG00176	0.3342110108355197
HG00177	HG00177	0.46324729630587047
HG00178	HG00178	0.48295367911317033
HG00179	HG00179	0.47491489827407357
HG00180	HG00180	0.6109160939337756
HG00181	HG00181	0.5934327802027108
HG00182	HG00182	0.46685197017485436
HG00183	HG00183	0.40163250573701426
HG00185	HG00185	0.6281903322352548
HG00186	HG00186	0.7029271527705305
HG00187	HG00187	0.44158554326966054
HG00188	HG00188	0.41447318151801704
HG00189	HG00189	0.598764730177305
HG00190	HG00190	0.5214597411428711
HG00231	HG00231	0.6025077605721506
HG00232	HG00232	0.5539544777336339
HG00233	HG00233	0.3971769231660813
HG00234	HG00234	0.5097455380600101
HG00235	HG00235	0.4348069623260989
HG00236	HG00236	0.4219546870687719
HG00237	HG00237	0.5627154106018852
HG00238	HG00238	0.4086703142472484
HG00239	HG00239	0.545651015299007
HG00240	HG00240	0.6911922277718894
HG00242	HG00242	0.5798739549542287
HG00243	HG00243	0.5986975890688837
HG00244	HG00244	0.3734900537738685
HG00245	HG00245	0.3148989446865826
HG00246	HG00246	0.5783836416067314
HG00250	HG00250	0.43432278295169174
HG00251	HG00251	0.44331175088323593
HG00252	HG00252	0.402925695602884
HG00253	HG00253	0.540464643377561
HG00254	HG00254	0.5534805072074236
HG00255	HG00255	0.6204183051037649
HG00256	HG00256	0.5027277827813679
HG00257	HG00257	0.5280023903425196
HG00258	HG00258	0.5920727077548049
HG00259	HG00259	0.5270819495388297
HG00260	HG00260	0.5335094511127069
HG00261	HG00261	0.6251778647000126
HG00262	HG00262	0.5195095887459038
HG00263	HG00263	0.5953361810243916
HG00264	HG00264	0.3234724587545627
HG00265	HG00265	0.32907860635259106
HG00266	HG00266	0.6618846975257066
HG00267	HG00267	0.4587954160719078
HG00268	HG00268	0.46271456363434943
HG00269	HG00269	0.5441300074322863
HG00271	HG00271	0.5887260069813257
HG00272	HG00272	0.4372897790824641
HG00273	HG00273	0.8041396732799518
HG00274	HG00274	0.5686553623563622
HG00275	HG00275	0.3528615058235708
HG00276	HG00276	0.4801624885969584
HG00277	HG00277	0.4956692413182703
HG00278	HG00278	0.6541989434915324
HG00280	HG00280	0.47386259050733687
HG00281	HG00281	0.3031277421341518
HG00282	HG00282	0.6189510685858283
HG00284	HG00284	0.44427975260486735
HG00285	HG00285	0.39154936602561347
HG00288	HG00288	0.6045774615597681
HG00290	HG00290	0.5606046785348964
HG00304	HG00304	0.510604214683238
HG00306	HG00306	0.5893468028184817
HG00308	HG00308	0.34511804291683074
HG00309	HG00309	0.4574862159215966
HG00310	HG00310	0.41496485808763667
HG00311	HG00311	0.33257138385971363
HG00313	HG00313	0.577034942747277
HG00315	HG00315	0.5596452554076224
HG00318	HG00318	0.48131908345682006
HG00319	HG00319	0.5136394732067633
HG00320	HG00320	0.4522889864347265
HG00321	HG00321	0.6023407821678314
HG00323	HG00323	0.5740047358780654
HG00324	HG00324	0.4527098883604915
HG00325	HG00325	0.2588432240840808
HG00326	HG00326	0.5513487466612856
HG00327	HG00327	0.30167999353915376
HG00328	HG00328	0.4509522327855146
HG00329	HG00329	0.5726501319096835
HG00330	HG00330	0.44083904197473595
HG00331	HG00331	0.4792541467786836
HG00332	HG00332	0.41188960475067987
HG00334	HG00334	0.5043375790058393
HG00335	HG00335	0.5088617761358859
HG00336	HG00336	0.3002034673227969
HG00337	HG00337	0.5080353275646612
HG00338	HG00338	0.4810044498146568
HG00339	HG00339	0.6399862727152289
HG00341	HG00341	0.46813860264256174
HG00342	HG00342	0.610760889669202
HG00343	HG00343	0.6114518030364612
HG00344	HG00344	0.6924454433457113
HG00345	HG00345	0.6443188506601788
HG00346	HG00346	0.6558341230168515
HG00349	HG00349	0.6240510898811886
HG00350	HG00350	0.6346491853113404
HG00351	HG00351	0.40130863834641495
HG00353	HG00353	0.3950951236260501
HG00355	HG00355	0.6525715894652627
HG00356	HG00356	0.5070784764767902
HG00357	HG00357	0.6360354092690343
HG00358	HG00358	0.43272329540261506
HG00360	HG00360	0.5777558650475848
HG00361	HG00361	0.7127610908772373
HG00362	HG00362	0.5065869151126279
HG00364	HG00364	0.5154418688373589
HG00365	HG00365	0.519936421262608
HG00366	HG00366	0.480040607031952
HG00367	HG00367	0.5740592986665465
HG00368	HG00368	0.5555251848337299
HG00369	HG00369	0.4408386118718447
HG00371	HG00371	0.32282030147535257
HG00372	HG00372	0.5535019263356654
HG00373	HG00373	0.38107020752961396
HG00375	HG00375	0.36355408437458747
HG00376	HG00376	0.4335903111260782
HG00378	HG00378	0.5442399471308078
HG00379	HG00379	0.4755895686228874
HG00380	HG00380	0.5509556223212102
HG00381	HG00381	0.417772565689425
HG00382	HG00382	0.586367715091962
HG00383	HG00383	0.5075733985382546
HG00384	HG00384	0.5796553917332878
HG00403	HG00403	0.7681128430701151
HG00404	HG00404	0.5129048335360235
HG00406	HG00406	0.5076554770345842
HG00407	HG00407	0.3383989377810004
HG00409	HG00409	0.9480591150951189
HG00410	HG00410	0.6069299913689143
HG00419	HG00419	0.5465482131740728
HG00421	HG00421	0.6005497503377369
HG00422	HG00422	0.5330508614270746
HG00428	HG00428	0.7354090188768602
HG00436	HG00436	0.4928590836154627
HG00437	HG00437	0.4971468576216621
HG00442	HG00442	0.48395604055640395
HG00443	HG00443	0.7711527689972582
HG00445	HG00445	0.4996428084899617
HG00446	HG00446	0.5226764720784821
HG00448	HG00448	0.7919224071710055
HG00449	HG00449	0.5751287392993134
HG00451	HG00451	0.6488243478542524
HG00452	HG00452	0.5728235682549992
HG00457	HG00457	0.677314639107861
HG00458	HG00458	0.7492560167200844
HG00463	HG00463	0.3370878812341134
HG00464	HG00464	0.3087902440862421
HG00472	HG00472	0.6615027921837968
HG00473	HG00473	0.5305734545726082
HG00475	HG00475	0.5893720618929181
HG00476	HG00476	0.7281465053303274
HG00478	HG00478	0.6291780350366469
HG00479	HG00479	0.736804224992954
HG00500	HG00500	0.5890510631702423
HG00513	HG00513	0.6835263455869142
HG00524	HG00524	0.5183601981040539
HG00525	HG00525	0.635881375280897
HG00530	HG00530	0.45841838838567206
HG00531	HG00531	0.5024533217914093
HG00533	HG00533	0.5088937135773699
HG00534	HG00534	0.6342993957285078
HG00536	HG00536	0.5807784527839924
HG00537	HG00537	0.37207854165622356
HG00542	HG00542	0.5708147519375525
HG00543	HG00543	0.6321837309925947
HG00551	HG00551	0.568264681294913
HG00553	HG00553	0.48398071550160526
HG00554	HG00554	0.3047992464862621
HG00556	HG00556	0.5841337119100688
HG00557	HG00557	0.7173655606716767
HG00559	HG00559	0.6502918736240877
HG00560	HG00560	0.7888210182378165
HG00565	HG00565	0.6226147154265983
HG00566	HG00566	0.7771740693858908
HG00580	HG00580	0.833568876944594
HG00581	HG00581	0.6240457029356571
HG00583	HG00583	0.44245470130317405
HG00584	HG00584	0.41110913317150366
