FID	IID	Phenotype_1
HG00096	HG00096	0.4390360808845016
HG00097	HG00097	0.4089094503081186
HG00099	HG00099	0.3879816775585816
HG00100	HG00100	0.36611756910103754
HG00101	HG00101	0.38835672573313396
HG00102	HG00102	0.44999269371207246
HG00103	HG00103	0.319766662811532
HG00105	HG00105	0.35509863517564555
HG00106	HG00106	0.46591164547672076
HG00107	HG00107	0.5019088299450568
HG00108	HG00108	0.2904983127520629
HG00109	HG00109	0.4142933963326316
HG00110	HG00110	0.4819498669732887
HG00111	HG00111	0.3796850632013976
HG00112	HG00112	0.36011128065532527
HG00113	HG00113	0.460443031598323
HG00114	HG00114	0.36145244052752395
HG00115	HG00115	0.39453879493797817
HG00116	HG00116	0.3604558047261766
HG00117	HG00117	0.3153360209543383
HG00118	HG00118	0.2599207098301149
HG00119	HG00119	0.4555829781654906
HG00120	HG00120	0.48502571195725525
HG00121	HG00121	0.40430112287492914
HG00122	HG00122	0.3808495688558807
HG00123	HG00123	0.4195087310024701
HG00125	HG00125	0.38196742389873656
HG00126	HG00126	0.49108696596291357
HG00127	HG00127	0.17584912220578092
HG00128	HG00128	0.41535187467340123
HG00129	HG00129	0.3705303555302247
HG00130	HG00130	0.30615539484623233
HG00131	HG00131	0.3126233929197272
HG00132	HG00132	0.4442768031553203
HG00133	HG00133	0.307809435465346
HG00136	HG00136	0.45463772953875425
HG00137	HG00137	0.41867522494406384
HG00138	HG00138	0.33673490380498006
HG00139	HG00139	0.3744084387678452
HG00140	HG00140	0.40068143858477123
HG00141	HG00141	0.4118577784113326
HG00142	HG00142	0.4060471789023695
HG00143	HG00143	0.470580109263627
HG00145	HG00145	0.4430818136300878
HG00146	HG00146	0.3638178566920554
HG00148	HG00148	0.382506078147233
HG00149	HG00149	0.34177585072545913
HG00150	HG00150	0.36313882161382083
HG00151	HG00151	0.3960431830659455
HG00154	HG00154	0.11320343854338162
HG00155	HG00155	0.3974630438881422
HG00157	HG00157	0.3894073977381825
HG00158	HG00158	0.37831253933558706
HG00159	HG00159	0.5155884353704913
HG00160	HG00160	0.3601939817129267
HG00171	HG00171	0.349820455019189
HG00173	HG00173	0.3886152520553652
HG00174	HG00174	0.2577558688776535
HG00176	HG00176	0.41613261818881375
HG00177	HG00177	0.26863293772795105
HG00178	HG00178	0.3431665995742744
HG00179	HG00179	0.33992186725238216
HG00180	HG00180	0.43245988799303575
HG00181	HG00181	0.3882775280236544
HG00182	HG00182	0.425689300811727
HG00183	HG00183	0.42821981952392857
HG00185	HG00185	0.5900893755533512
HG00186	HG00186	0.6300140597710718
HG00187	HG00187	0.42465811513534424
HG00188	HG00188	0.34050528144900327
HG00189	HG00189	0.4126611677782903
HG00190	HG00190	0.4426705611230576
HG00231	HG00231	0.352595206871917
HG00232	HG00232	0.41261005453965965
HG00233	HG00233	0.46127122917301966
HG00234	HG00234	0.4457749761579288
HG00235	HG00235	0.39073940049578626
HG00236	HG00236	0.7014420803210767
HG00237	HG00237	0.44885129080760366
HG00238	HG00238	0.3782189006429944
HG00239	HG00239	0.28341394544574927
HG00240	HG00240	0.5695258077445117
HG00242	HG00242	0.39934805796099865
HG00243	HG00243	0.3709500029001092
HG00244	HG00244	0.588919505694368
HG00245	HG00245	0.4822701486598429
HG00246	HG00246	0.43715180468784115
HG00250	HG00250	0.46619394036075695
HG00251	HG00251	0.31617605890802236
HG00252	HG00252	0.3924951985846661
HG00253	HG00253	0.46536363382214163
HG00254	HG00254	0.3463414465669166
HG00255	HG00255	0.498633955868699
HG00256	HG00256	0.3216818656526564
HG00257	HG00257	0.3557512879930237
HG00258	HG00258	0.6709723282257101
HG00259	HG00259	0.2715517908290005
HG00260	HG00260	0.2866195382583372
HG00261	HG00261	0.42365458304818315
HG00262	HG00262	0.32730209513451447
HG00263	HG00263	0.3935935962091312
HG00264	HG00264	0.41552282423013104
HG00265	HG00265	0.42188949484956323
HG00266	HG00266	0.5782407326752264
HG00267	HG00267	0.3743089787219516
HG00268	HG00268	0.3261108308018443
HG00269	HG00269	0.40637791951949614
HG00271	HG00271	0.449280232317559
HG00272	HG00272	0.4262624183744986
HG00273	HG00273	0.5981478773599248
HG00274	HG00274	0.46658486237608265
HG00275	HG00275	0.4686754535982296
HG00276	HG00276	0.31230882498313456
HG00277	HG00277	0.42366487244969214
HG00278	HG00278	0.3470298719024077
