FID	IID	Phenotype_1
HG00096	HG00096	0.35940861382111294
HG00097	HG00097	0.37280318396058826
HG00099	HG00099	0.2775225927776761
HG00100	HG00100	0.34342849127347547
HG00101	HG00101	0.2977417634485648
HG00102	HG00102	0.4121568857483171
HG00103	HG00103	0.36832120118735995
HG00105	HG00105	0.22912085972351187
HG00106	HG00106	0.2690682736465497
HG00107	HG00107	0.5383703223424013
HG00108	HG00108	0.5103810209317324
HG00109	HG00109	0.3950297096415598
HG00110	HG00110	0.19785152856257196
HG00111	HG00111	0.38656979996091134
HG00112	HG00112	0.276674314572195
HG00113	HG00113	0.38641649092904135
HG00114	HG00114	0.49656153706161277
HG00115	HG00115	0.3082892271988288
HG00116	HG00116	0.16969671357338265
HG00117	HG00117	0.41817928203696586
HG00118	HG00118	0.34675189179843147
HG00119	HG00119	0.20920590148307008
HG00120	HG00120	0.17848089759350297
HG00121	HG00121	0.2786087147056658
HG00122	HG00122	0.21104468056851347
HG00123	HG00123	0.261478249356494
HG00125	HG00125	0.30599215274056046
HG00126	HG00126	0.12274330680698124
HG00127	HG00127	0.2786670105572797
HG00128	HG00128	0.4502333843554691
HG00129	HG00129	0.404271825245544
HG00130	HG00130	0.08177365589022839
HG00131	HG00131	0.3297355085839071
HG00132	HG00132	0.32672478178231734
HG00133	HG00133	0.17380395186106437
HG00136	HG00136	0.43210253661050135
HG00137	HG00137	0.20207655047888853
HG00138	HG00138	0.40114189775765946
HG00139	HG00139	0.4231691702830946
HG00140	HG00140	0.1983973525792293
HG00141	HG00141	0.18998875074394006
HG00142	HG00142	0.3989772484102715
HG00143	HG00143	0.4212151771574671
HG00145	HG00145	0.35387919568185405
HG00146	HG00146	0.5010897126491839
HG00148	HG00148	0.6081259258310789
HG00149	HG00149	0.3440274179588081
HG00150	HG00150	0.2710874996848646
HG00151	HG00151	0.451116225391594
HG00154	HG00154	0.37188353254057915
HG00155	HG00155	0.2623009740900933
HG00157	HG00157	0.31974071170061935
HG00158	HG00158	0.2447787416700615
HG00159	HG00159	0.3479534635480985
HG00160	HG00160	0.3398538221561695
HG00171	HG00171	0.2617154963070889
HG00173	HG00173	0.3888813939335043
HG00174	HG00174	0.3196384858697421
HG00176	HG00176	0.26428289770090285
HG00177	HG00177	0.5596694217412166
HG00178	HG00178	0.49648966947255646
HG00179	HG00179	0.5100611393891082
HG00180	HG00180	0.3992626349453699
HG00181	HG00181	0.2290085034447281
HG00182	HG00182	0.22841818315079235
HG00183	HG00183	0.26202222836169214
HG00185	HG00185	0.3281673879029759
HG00186	HG00186	0.3231285207815688
HG00187	HG00187	0.4115935609045188
HG00188	HG00188	0.7571308921650404
HG00189	HG00189	0.3933738322040357
HG00190	HG00190	0.42624499794092663
HG00231	HG00231	0.3234959347711964
HG00232	HG00232	0.32407377169538276
HG00233	HG00233	0.24987965065834114
HG00234	HG00234	0.43810227908096444
HG00235	HG00235	0.21348793818951448
HG00236	HG00236	0.4593861221598101
HG00237	HG00237	0.28141795103809897
HG00238	HG00238	0.3924177831661206
HG00239	HG00239	0.4186762533530036
HG00240	HG00240	0.41082895125698043
HG00242	HG00242	0.4138557366236075
HG00243	HG00243	0.34769297777813885
HG00244	HG00244	0.31881373818070696
HG00245	HG00245	0.20069232599346187
HG00246	HG00246	0.2578484470432019
HG00250	HG00250	0.335993903262555
HG00251	HG00251	0.4931820762749056
HG00252	HG00252	0.21202178862203028
HG00253	HG00253	0.3795001756160524
HG00254	HG00254	0.5122527822918386
HG00255	HG00255	0.5908425429473938
HG00256	HG00256	0.1794477311351454
HG00257	HG00257	0.2762494765077078
HG00258	HG00258	0.3132650469719238
HG00259	HG00259	0.22757703555878792
HG00260	HG00260	0.21382903799668643
HG00261	HG00261	0.6012407134261198
HG00262	HG00262	0.3380977933421127
HG00263	HG00263	0.292587257497057
HG00264	HG00264	0.11870251106986741
HG00265	HG00265	0.2092029963223834
HG00266	HG00266	0.18212915528888618
HG00267	HG00267	0.4468577488908189
HG00268	HG00268	0.48397901516553693
HG00269	HG00269	0.22024281829903058
HG00271	HG00271	0.3270004227906167
HG00272	HG00272	0.37331361772068733
HG00273	HG00273	0.27932543723607745
HG00274	HG00274	0.22226395861355014
HG00275	HG00275	0.3069014614089417
HG00276	HG00276	0.3683337555929343
HG00277	HG00277	0.1797858594792093
HG00278	HG00278	0.3929964885041969
HG00280	HG00280	0.3776295262048335
HG00281	HG00281	0.31465828605832363
HG00282	HG00282	0.276323202635879
HG00284	HG00284	0.3760847088462829
HG00285	HG00285	0.3723150878401899
HG00288	HG00288	0.32067670380039404
HG00290	HG00290	0.31679496765765097
HG00304	HG00304	0.4694135617479372
HG00306	HG00306	0.36414787177382796
HG00308	HG00308	0.3571868459063048
HG00309	HG00309	0.4344964930191113
HG00310	HG00310	0.4015538772145635
HG00311	HG00311	0.3041075821877039
HG00313	HG00313	0.4613481130408851
HG00315	HG00315	0.22868737149308152
HG00318	HG00318	0.30329410661822864
HG00319	HG00319	0.42855123421315056
HG00320	HG00320	0.18283855036626256
HG00321	HG00321	0.30759014728383277
HG00323	HG00323	0.3837776957394183
HG00324	HG00324	0.3239610930123051
HG00325	HG00325	0.28692216908235463
HG00326	HG00326	0.20422696260711418
HG00327	HG00327	0.1524865950312082
HG00328	HG00328	0.36414218530295517
HG00329	HG00329	0.17704664129888212
HG00330	HG00330	0.3159673274180303
HG00331	HG00331	0.3715302167139697
HG00332	HG00332	0.2818566947588165
HG00334	HG00334	0.4568578590748631
HG00335	HG00335	0.5540088489811219
HG00336	HG00336	0.5470398162395367
HG00337	HG00337	0.5130810761450997
HG00338	HG00338	0.38374939331296815
HG00339	HG00339	0.5085365805992682
HG00341	HG00341	0.47052774296699174
HG00342	HG00342	0.39383909736284023
HG00343	HG00343	0.350158350503225
HG00344	HG00344	0.36511032223293444
HG00345	HG00345	0.5309353530927414
HG00346	HG00346	0.3789901611589014
HG00349	HG00349	0.4837038951460043
HG00350	HG00350	0.5108291381031209
HG00351	HG00351	0.4022911909099366
HG00353	HG00353	0.2505211442336027
HG00355	HG00355	0.4277416661158857
HG00356	HG00356	0.45250167805502656
HG00357	HG00357	0.32135985354235336
HG00358	HG00358	0.07542148483105808
HG00360	HG00360	0.3187217759560047
HG00361	HG00361	0.565521820689818
HG00362	HG00362	0.31514086602903324
HG00364	HG00364	0.3884802851369696
HG00365	HG00365	0.5343391269175816
HG00366	HG00366	0.4409749008287489
HG00367	HG00367	0.38992890553174114
HG00368	HG00368	0.2495223630833327
HG00369	HG00369	0.4267898544604227
HG00371	HG00371	0.6567978703609589
HG00372	HG00372	0.28566012192792706
HG00373	HG00373	0.5121406909847555
HG00375	HG00375	0.2536291895319138
HG00376	HG00376	0.29713189384109734
HG00378	HG00378	0.5236024952092634
HG00379	HG00379	0.24258814601017595
HG00380	HG00380	0.39307794020922854
HG00381	HG00381	0.3257789615824582
HG00382	HG00382	0.34620026672446796
HG00383	HG00383	0.33977854740967
HG00384	HG00384	0.46778887359984533
HG00403	HG00403	0.48180395395096165
HG00404	HG00404	0.6105077984059739
HG00406	HG00406	0.5690624989069015
HG00407	HG00407	0.5452588084896008
HG00409	HG00409	0.693318802958947
HG00410	HG00410	0.30322392890285993
HG00419	HG00419	0.7144522244945986
HG00421	HG00421	0.748979900213519
HG00422	HG00422	0.7627580103784493
HG00428	HG00428	0.716049451614894
HG00436	HG00436	0.5752492778551939
HG00437	HG00437	0.43740573371568875
HG00442	HG00442	0.4615648026091247
HG00443	HG00443	0.6881097821915135
HG00445	HG00445	0.7727300876917369
HG00446	HG00446	0.3794399402955056
HG00448	HG00448	0.4020545639681704
HG00449	HG00449	0.5094000675057634
HG00451	HG00451	0.8201068517489115
HG00452	HG00452	0.4771188800817846
HG00457	HG00457	0.5118000659106702
HG00458	HG00458	0.6403148486818393
HG00463	HG00463	0.3412776373560573
HG00464	HG00464	0.4981418108797462
HG00472	HG00472	0.6131909957502903
HG00473	HG00473	0.43236145281745064
HG00475	HG00475	0.5484955850604063
HG00476	HG00476	0.415415052744668
HG00478	HG00478	0.8077955789405814
HG00479	HG00479	0.5244534096019704
HG00500	HG00500	0.32482856462236237
HG00513	HG00513	0.7661561291305657
HG00524	HG00524	0.36392615117433985
HG00525	HG00525	0.5403342290969045
HG00530	HG00530	0.5657073336624059
HG00531	HG00531	0.4758535302118796
HG00533	HG00533	0.4620371678787083
HG00534	HG00534	0.6844579946010009
HG00536	HG00536	0.5134403111296798
HG00537	HG00537	0.5789918321620992
HG00542	HG00542	0.6237811787941181
HG00543	HG00543	0.3807913732048157
HG00551	HG00551	0.3463130816627971
HG00553	HG00553	0.5317403367080921
HG00554	HG00554	0.25068798611281307
HG00556	HG00556	0.5616231067778512
HG00557	HG00557	0.6437624672670424
HG00559	HG00559	0.5936802529795119
HG00560	HG00560	0.6722302430333047
HG00565	HG00565	0.7306581807545439
HG00566	HG00566	0.5477368554039899
HG00580	HG00580	0.6193474584169265
HG00581	HG00581	0.5208073665204389
HG00583	HG00583	0.5349582272256638
HG00584	HG00584	0.8850227286783175
HG00589	HG00589	0.6227168820378962
HG00590	HG00590	0.5538982821869093
HG00592	HG00592	0.29615881128811133
HG00593	HG00593	0.5826427389097194
HG00595	HG00595	0.656249969130161
HG00596	HG00596	0.6802863021979719
HG00598	HG00598	0.5874198006944276
HG00599	HG00599	0.6562630139171738
HG00607	HG00607	0.3736075745837854
HG00608	HG00608	0.621098992469192
HG00610	HG00610	0.575357258610072
HG00611	HG00611	0.2598774958980982
HG00613	HG00613	0.5100635820706231
HG00614	HG00614	0.524868882759315
HG00619	HG00619	0.6972593822379419
HG00620	HG00620	0.6175051507885126
HG00622	HG00622	0.599476356471008
HG00623	HG00623	0.4521913510891097
HG00625	HG00625	0.7336766664553176
HG00626	HG00626	0.49948277505818595
HG00628	HG00628	0.5340984074687435
HG00629	HG00629	0.6908546562925142
HG00631	HG00631	0.7636205665767858
HG00632	HG00632	0.48594843588134085
HG00634	HG00634	0.41339162351504494
HG00637	HG00637	0.307783031137362
HG00638	HG00638	0.38080205069860135
HG00640	HG00640	0.2854148103247173
