FID	IID	Phenotype_1
HG00096	HG00096	0.5917802244615012
HG00097	HG00097	0.5440211455524226
HG00099	HG00099	0.6776292009597668
HG00100	HG00100	0.5173889120074654
HG00101	HG00101	0.6021829580252464
HG00102	HG00102	0.6094626374126085
HG00103	HG00103	0.4409729118904958
HG00105	HG00105	0.8272666888814078
HG00106	HG00106	0.5165398102771539
HG00107	HG00107	0.6523797147792342
HG00108	HG00108	0.41816473836937296
HG00109	HG00109	0.8125715251902289
HG00110	HG00110	0.3799400638114005
HG00111	HG00111	0.3990651706191523
HG00112	HG00112	0.4250440225997904
HG00113	HG00113	0.4559521127763443
HG00114	HG00114	0.263744689750123
HG00115	HG00115	0.19929259397281357
HG00116	HG00116	0.5234648743431681
HG00117	HG00117	0.6781964785233044
HG00118	HG00118	0.6016280108743663
HG00119	HG00119	0.4787767511169598
HG00120	HG00120	0.5207674578643143
HG00121	HG00121	0.3941154448446961
HG00122	HG00122	0.5351170099380427
HG00123	HG00123	0.40284829293973123
HG00125	HG00125	0.46816489116044524
HG00126	HG00126	0.4322144238106151
HG00127	HG00127	0.3809272493532262
HG00128	HG00128	0.6251842871406985
HG00129	HG00129	0.620372226971665
HG00130	HG00130	0.5298975210861658
HG00131	HG00131	0.3931296112979707
HG00132	HG00132	0.4409807568756876
HG00133	HG00133	0.21838661946792742
HG00136	HG00136	0.5443634721146731
HG00137	HG00137	0.4810973926466587
HG00138	HG00138	0.4339678721465537
HG00139	HG00139	0.48048673556632077
HG00140	HG00140	0.4348535808212277
HG00141	HG00141	0.7140742578813449
HG00142	HG00142	0.5811910772089183
HG00143	HG00143	0.4092473148965021
HG00145	HG00145	0.6464562108826963
HG00146	HG00146	0.49177476016266924
HG00148	HG00148	0.38408592638510225
HG00149	HG00149	0.369867899052707
HG00150	HG00150	0.4881714873256797
HG00151	HG00151	0.32685689172609284
HG00154	HG00154	0.682042581767666
HG00155	HG00155	0.5567513587444963
HG00157	HG00157	0.34886991187547983
HG00158	HG00158	0.5887225485166169
HG00159	HG00159	0.5447671545254976
HG00160	HG00160	0.6148651931512998
HG00171	HG00171	0.6107862459725555
HG00173	HG00173	0.5443544528235258
HG00174	HG00174	0.5717940883668685
HG00176	HG00176	0.2787078028025372
HG00177	HG00177	0.4888140666619879
HG00178	HG00178	0.5699981662796137
HG00179	HG00179	0.5025817870172872
HG00180	HG00180	0.440181247067109
HG00181	HG00181	0.5274121307598462
HG00182	HG00182	0.5981853303890772
HG00183	HG00183	0.30743505306148483
HG00185	HG00185	0.5593597665702487
HG00186	HG00186	0.3985872740843328
HG00187	HG00187	0.7258606024968458
HG00188	HG00188	0.4599339508638603
HG00189	HG00189	0.41917261093066077
HG00190	HG00190	0.4975894613809255
HG00231	HG00231	0.6036126155876055
HG00232	HG00232	0.2014943803786453
HG00233	HG00233	0.6153127101143682
HG00234	HG00234	0.5335486596287602
HG00235	HG00235	0.5234741693938321
HG00236	HG00236	0.4008430444429759
HG00237	HG00237	0.37268047446622826
HG00238	HG00238	0.5706348936796173
HG00239	HG00239	0.6551077352080533
HG00240	HG00240	0.17183178846300826
HG00242	HG00242	0.4485654437503653
HG00243	HG00243	0.6291607297742535
HG00244	HG00244	0.7246161886277359
HG00245	HG00245	0.6391524097452603
HG00246	HG00246	0.4885440248637743
HG00250	HG00250	0.6565825819177878
HG00251	HG00251	0.5794990445487518
HG00252	HG00252	0.43826422557582123
HG00253	HG00253	0.37976466554926014
HG00254	HG00254	0.3849862370120298
HG00255	HG00255	0.44790003324902394
HG00256	HG00256	0.5063273581338419
HG00257	HG00257	0.563706224146405
HG00258	HG00258	0.30781180310697753
HG00259	HG00259	0.3002502288671668
HG00260	HG00260	0.4395154355556174
HG00261	HG00261	0.3980788796492256
HG00262	HG00262	0.6036081129785
HG00263	HG00263	0.43933444484948103
HG00264	HG00264	0.5879635110440546
HG00265	HG00265	0.455058083488701
HG00266	HG00266	0.3552073983960907
HG00267	HG00267	0.7341332009235801
HG00268	HG00268	0.5982425538807236
HG00269	HG00269	0.309144111484196
HG00271	HG00271	0.5156605750968003
HG00272	HG00272	0.4513837791049185
HG00273	HG00273	0.5127576468938043
HG00274	HG00274	0.6880533743697683
HG00275	HG00275	0.5365109682103931
HG00276	HG00276	0.3915560760188146
HG00277	HG00277	0.45840752375146854
HG00278	HG00278	0.49321163082657976
HG00280	HG00280	0.4631006195830706
HG00281	HG00281	0.5047132238553482
