FID	IID	Phenotype_1
HG00096	HG00096	0.43252016442560004
HG00097	HG00097	0.5004616308159348
HG00099	HG00099	0.7504095841352159
HG00100	HG00100	0.3960642555102214
HG00101	HG00101	0.4837255408772608
HG00102	HG00102	0.4492166321197169
HG00103	HG00103	0.4081525759448226
HG00105	HG00105	0.6129070292777986
HG00106	HG00106	0.27897239717834255
HG00107	HG00107	0.43950752094602835
HG00108	HG00108	0.38273733053705
HG00109	HG00109	0.4171990780755113
HG00110	HG00110	0.42626603142425407
HG00111	HG00111	0.5969877242733362
HG00112	HG00112	0.27839108690841086
HG00113	HG00113	0.4029109934883929
HG00114	HG00114	0.5562130638051158
HG00115	HG00115	0.24117513589835426
HG00116	HG00116	0.3486407591621418
HG00117	HG00117	0.5464331912465802
HG00118	HG00118	0.42089800952603124
HG00119	HG00119	0.42366237383603866
HG00120	HG00120	0.4681337926099818
HG00121	HG00121	0.365520263985435
HG00122	HG00122	0.37074988253803415
HG00123	HG00123	0.3643330263855744
HG00125	HG00125	0.4045197996215206
HG00126	HG00126	0.3756555625717107
HG00127	HG00127	0.4346226431947936
HG00128	HG00128	0.6879676741866232
HG00129	HG00129	0.34980029343469565
HG00130	HG00130	0.675710149251437
HG00131	HG00131	0.39701632089295413
HG00132	HG00132	0.6158095755355856
HG00133	HG00133	0.4953048088093002
HG00136	HG00136	0.33397417333550755
HG00137	HG00137	0.3771987808464819
HG00138	HG00138	0.36155520245632033
HG00139	HG00139	0.2838135204885069
HG00140	HG00140	0.24393307066690129
HG00141	HG00141	0.4026754952654876
HG00142	HG00142	0.36786375636237856
HG00143	HG00143	0.5181343161633937
HG00145	HG00145	0.4532075715410431
HG00146	HG00146	0.5036352535672229
HG00148	HG00148	0.5501503841206915
HG00149	HG00149	0.30073446487493943
HG00150	HG00150	0.38788838475291
HG00151	HG00151	0.39413921266969104
HG00154	HG00154	0.43224029754700155
HG00155	HG00155	0.6582166554793227
HG00157	HG00157	0.3742744471610385
HG00158	HG00158	0.38146288028546393
HG00159	HG00159	0.3958287128212295
HG00160	HG00160	0.553886577035249
HG00171	HG00171	0.5986515899522973
HG00173	HG00173	0.4287161558367068
HG00174	HG00174	0.4048111134898182
HG00176	HG00176	0.5016658328667376
HG00177	HG00177	0.3845486311790741
HG00178	HG00178	0.4146495035699066
HG00179	HG00179	0.504556790774997
HG00180	HG00180	0.406213455929381
HG00181	HG00181	0.44500462336912716
HG00182	HG00182	0.4502364169463844
HG00183	HG00183	0.3794953696117672
HG00185	HG00185	0.39100544690914596
HG00186	HG00186	0.40836895866458073
HG00187	HG00187	0.6103918246534211
HG00188	HG00188	0.4179164651405235
HG00189	HG00189	0.7286839857492263
HG00190	HG00190	0.43690423949518803
HG00231	HG00231	0.3094274247708281
HG00232	HG00232	0.6193157246905845
HG00233	HG00233	0.36805739499354223
HG00234	HG00234	0.4407709356540452
HG00235	HG00235	0.4074697511536407
HG00236	HG00236	0.4627047889265116
HG00237	HG00237	0.4072904741539466
HG00238	HG00238	0.4131201767877443
HG00239	HG00239	0.2517935546384011
HG00240	HG00240	0.4897850623345297
HG00242	HG00242	0.40773392245586215
HG00243	HG00243	0.38203571040444706
HG00244	HG00244	0.43306736390814904
HG00245	HG00245	0.5928593651216028
HG00246	HG00246	0.7255774525293188
HG00250	HG00250	0.43376480350515123
HG00251	HG00251	0.4117302973411769
HG00252	HG00252	0.49139880766514216
HG00253	HG00253	0.48077109305602256
HG00254	HG00254	0.46417436302776954
HG00255	HG00255	0.6230211576992618
HG00256	HG00256	0.5898196859259515
HG00257	HG00257	0.42508388382728163
HG00258	HG00258	0.46376288460877635
HG00259	HG00259	0.4767542579133078
HG00260	HG00260	0.43026433111592977
HG00261	HG00261	0.7158886222918112
HG00262	HG00262	0.4601835372955591
HG00263	HG00263	0.3738044243254784
HG00264	HG00264	0.6065518893288708
HG00265	HG00265	0.34388437420554563
HG00266	HG00266	0.41882811348056875
HG00267	HG00267	0.3961361618570425
HG00268	HG00268	0.3317996743424158
HG00269	HG00269	0.5229974393259217
HG00271	HG00271	0.4825311167343449
HG00272	HG00272	0.46359231933958606
HG00273	HG00273	0.39148640637739235
HG00274	HG00274	0.420989163593289
HG00275	HG00275	0.3410190191196417
HG00276	HG00276	0.5546806656510148
HG00277	HG00277	0.5432195813072439
HG00278	HG00278	0.5320403139967955
HG00280	HG00280	0.5535584462559296
HG00281	HG00281	0.33174110305938903
HG00282	HG00282	0.35865687811711194
HG00284	HG00284	0.6373409169919839
HG00285	HG00285	0.3708447428605263
HG00288	HG00288	0.41121337305160754
HG00290	HG00290	0.6420987355847835
HG00304	HG00304	0.47230341663318026
HG00306	HG00306	0.34408742691141203
HG00308	HG00308	0.3901158811159713
HG00309	HG00309	0.6538427294070224
HG00310	HG00310	0.3728206432116415
HG00311	HG00311	0.6155004329538848
HG00313	HG00313	0.42086224535025046
HG00315	HG00315	0.3283497265854853
HG00318	HG00318	0.42480780562373693
HG00319	HG00319	0.3696385069099091
HG00320	HG00320	0.41371931440985565
HG00321	HG00321	0.5102443763245992
HG00323	HG00323	0.44554224152913524
HG00324	HG00324	0.5531630834099618
HG00325	HG00325	0.6126076776557291
HG00326	HG00326	0.33956497022035786
HG00327	HG00327	0.3937591921853623
HG00328	HG00328	0.4712891138942223
HG00329	HG00329	0.43018601657246425
HG00330	HG00330	0.6208751492458001
HG00331	HG00331	0.46054567180223266
HG00332	HG00332	0.36144776308233956
HG00334	HG00334	0.585463000927137
HG00335	HG00335	0.44567482236835
HG00336	HG00336	0.42220295245852774
HG00337	HG00337	0.6017762834118268
HG00338	HG00338	0.5765472346289682
HG00339	HG00339	0.4547027481867567
HG00341	HG00341	0.39203720345236925
HG00342	HG00342	0.3548961500252695
HG00343	HG00343	0.3175461405785372
HG00344	HG00344	0.47386241728782785
HG00345	HG00345	0.48544260682535395
HG00346	HG00346	0.3451927317770863
HG00349	HG00349	0.3102029862760019
HG00350	HG00350	0.410683724715345
HG00351	HG00351	0.6740442109785421
HG00353	HG00353	0.3574012073236696
HG00355	HG00355	0.2929470845573645
HG00356	HG00356	0.3570253462351843
HG00357	HG00357	0.24980262140843879
HG00358	HG00358	0.5270313185844036
HG00360	HG00360	0.37927659549720005
HG00361	HG00361	0.2225560381957197
HG00362	HG00362	0.39801707940972586
HG00364	HG00364	0.37810684015173884
HG00365	HG00365	0.4278537819255281
HG00366	HG00366	0.42713528215593854
HG00367	HG00367	0.36794723375937044
HG00368	HG00368	0.3946795045791734
HG00369	HG00369	0.45074743477193674
HG00371	HG00371	0.4775686022688468
HG00372	HG00372	0.6158180034805251
HG00373	HG00373	0.3786625022470262
HG00375	HG00375	0.46309246993775066
HG00376	HG00376	0.29412973122018515
HG00378	HG00378	0.4342547804998245
HG00379	HG00379	0.3732951525802684
HG00380	HG00380	0.47333209811674737
HG00381	HG00381	0.3471967470733797
HG00382	HG00382	0.34309492167896627
HG00383	HG00383	0.6113584031425863
HG00384	HG00384	0.35238983080560266
HG00403	HG00403	0.33379927261380954
HG00404	HG00404	0.49734266950055234
HG00406	HG00406	0.35029987271238405
HG00407	HG00407	0.5082054046737295
HG00409	HG00409	0.39492764225506033
HG00410	HG00410	0.6092054403763091
HG00419	HG00419	0.3472448465131436
HG00421	HG00421	0.6334579447574967
HG00422	HG00422	0.40358798072921276
HG00428	HG00428	0.5407777914337255
HG00436	HG00436	0.34775825309600206
HG00437	HG00437	0.27568015816022073
HG00442	HG00442	0.37720661681871287
HG00443	HG00443	0.40582929506748766
HG00445	HG00445	0.4861316189536389
HG00446	HG00446	0.41729269175195755
HG00448	HG00448	0.8070945100249295
HG00449	HG00449	0.5017935106573876
HG00451	HG00451	0.3921892900424228
HG00452	HG00452	0.3842512837531319
HG00457	HG00457	0.3569461052190139
HG00458	HG00458	0.5120569887007954
HG00463	HG00463	0.4911220939238719
HG00464	HG00464	0.37351050353699494
HG00472	HG00472	0.4338533582545966
HG00473	HG00473	0.42076528537756397
HG00475	HG00475	0.39870685709578163
HG00476	HG00476	0.6560665041340096
HG00478	HG00478	0.635490189027385
HG00479	HG00479	0.6593262986632141
HG00500	HG00500	0.2655563429762148
HG00513	HG00513	0.44291405799187317
HG00524	HG00524	0.6571410523453095
HG00525	HG00525	0.42815341073994795
HG00530	HG00530	0.4823748795823547
HG00531	HG00531	0.4208475766452036
HG00533	HG00533	0.5981945756458564
HG00534	HG00534	0.6514464280253547
HG00536	HG00536	0.4744127294560689
HG00537	HG00537	0.465149006598028
HG00542	HG00542	0.5695175507311061
HG00543	HG00543	0.5563037802990082
